"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",0.380431642534547,0.0397171895303988,26,1.97678080103015,0.0587627307579202,0.0290467528167682
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",0.552018786992146,0.0288090592649035,39,3.49127335619702,0.00121031650410993,0.0661860802521332
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",0.446609716877003,0.0219946023920896,49,3.15800759347533,0.00271907349524872,0.0423858693103085
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",0.40143096022377,0.0372611519970031,28,2.16177187949126,0.0393339889952736,0.0331358830878395
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",0.46058324228963,0.017016437869831,64,3.71334081388604,0.000431220128014697,0.0423877158916435
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",0.3080194066019,0.0107983296641412,96,3.03363933581573,0.00310817366451925,0.0291753979053754
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",0.428753097883885,0.0176115259592341,61,3.37600526874466,0.00128425150679502,0.0403576255650082
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",0.406671720220721,0.0080797831642809,133,4.7075655062522,6.213085007934e-06,0.0438059495465311
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",0.121476319359252,0.0214335797464369,46,0.832799687655042,0.409260863238158,0.010569383213618
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",0.790145117177555,0.0312420155499944,41,5.12072561854083,7.60005214651092e-06,0.0751333439428424
