"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",0.796669623515373,0.0470479015898594,27,4.21557940180226,0.000249654309865316,0.107874386381186
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",0.230517488627479,0.025664228907039,39,1.45792060912959,0.152868766799586,0.038481774678685
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",0.463714578910202,0.0217159922617046,50,3.31158447655909,0.00172799189729712,0.0624076332594807
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",0.596792003797161,0.0420742981392184,27,3.15792645295841,0.00388770514642984,0.0878261701996
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",0.993811158576209,0.0240940372492789,61,7.82527688790987,8.79163650787121e-11,0.113366743875561
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",0.715619213823255,0.0130839107249636,95,7.0116076959945,3.41699465267966e-10,0.0901722760482462
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",0.511909026858219,0.0182423455788623,61,4.03077570825934,0.000156774294382288,0.0916539119234005
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",0.529756192814336,0.00850985680531769,133,6.13237128626185,9.23336443628212e-09,0.0942861307709158
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",0.570195194406578,0.0258346951080484,44,3.82498564541045,0.000408783701417107,0.0968209363964507
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",0.691757898066716,0.0295062974944962,41,4.48310356344604,5.80960005162053e-05,0.110768517340791
"Bergen_SVG",28,20,8,25,2,8,12,10,1232950,1822780,1462155,"ADHDs/Bergen_SVG/ASY_DescriptiveInfo.Rdata",0.521543541407765,0.0436924551073876,25,2.65936069482648,0.0134636972288767,0.0803711606030338
"CAPS_UZH",36,21,15,NA,NA,8,18,12.5,1137280,1835190,1576350,"ADHDs/CAPS_UZH/ASY_DescriptiveInfo.Rdata",0.523871434821716,0.0355381450034713,31,2.9634643522589,0.00580056812455137,0.0802599635948919
"DAT_london",31,31,0,NA,NA,13,19,16,1169200,1506950,1340190,"ADHDs/DAT_london/ASY_DescriptiveInfo_nosex.Rdata",0.762085106869942,0.0416253824211769,30,4.24311029947397,0.00019499338732109,0.0942408476404456
"Dundee",23,10,13,NA,NA,10,18,13,1190680,1773720,1461230,"ADHDs/Dundee/ASY_DescriptiveInfo.Rdata",0.053862691815158,0.0455204815811267,21,0.252638418556329,0.803004083253944,0.0082716342795027
"Hartford_Olin",109,58,52,106,3,12,19,16,1018607,1736154,1375669,"ADHDs/Hartford_Olin/ASY_DescriptiveInfo.Rdata",0.535961549699607,0.0105891425127611,107,5.56987580989843,1.91467681194856e-07,0.0868300343921573
"IMpACT_NL",141,59,82,121,15,19,63,32,1261830,1913790,1577095,"ADHDs/IMpACT_NL/ASY_DescriptiveInfo.Rdata",0.519022856402554,0.00840512861284543,134,6.03050063744428,1.49641671341246e-08,0.0655264677136742
"MGH_ADHD",69,29,40,63,6,18,59,31,1116080,1811500,1451765,"ADHDs/MGH_ADHD/ASY_DescriptiveInfo.Rdata",0.644664863372481,0.0182999453489929,65,5.23728210815743,1.88054168713016e-06,0.0734195644715568
"MTA",41,31,10,36,3,21,27,24,974013,1820500,1491000,"ADHDs/MTA/ASY_DescriptiveInfo.Rdata",0.386114155883065,0.0275523607868371,38,2.41128213064303,0.0208375175208254,0.0482301840071934
"NeuroImage_ADAM",78,54,24,67,11,12,23,16,1312270,1963260,1606255,"ADHDs/NeuroImage_ADAM/ASY_DescriptiveInfo.Rdata",0.488993037248129,0.0151291499356564,73,4.2064771597275,7.27672535023669e-05,0.0673142326886798
"NeuroImage_NIJM",39,23,16,34,5,10,23,18,1298620,1965620,1632120,"ADHDs/NeuroImage_NIJM/ASY_DescriptiveInfo.Rdata",0.713155153299263,0.032161413752273,38,4.4536525049014,7.19431721067023e-05,0.0873449040046269
"NICAP",81,47,34,69,11,9,11,10,1326550,1877490,1595970,"ADHDs/NICAP/ASY_DescriptiveInfo.Rdata",0.462923631559991,0.0140145461307385,78,4.11455523767497,9.54333424328612e-05,0.0962213119447532
"NICHE",80,67,13,69,11,7,16,10,1272060,1862389,1563165,"ADHDs/NICHE/ASY_DescriptiveInfo.Rdata",0.378872572990219,0.0144834082875961,73,3.25918510762322,0.00169815660849935,0.0538754304339032
"NIH",304,205,99,NA,NA,4,18,10,1146550,1829489,1460903,"ADHDs/NIH/ASY_DescriptiveInfo.Rdata",0.484167959508891,0.00547651620837011,203,6.91530166045275,5.9469986524462e-11,0.0631717713033582
"NYU ADHD",40,22,18,NA,NA,20,49,31,934852,1762720,1497460,"ADHDs/NYU ADHD/ASY_DescriptiveInfo.Rdata",0.600464745319681,0.0295069738796479,39,3.79767249968625,0.00049888803100898,0.0810544311736449
"OHSU",112,60,52,NA,NA,7,13,10,966984,1890000,1450000,"ADHDs/OHSU/ASY_DescriptiveInfo.Rdata",0.583196423860816,0.010734486554147,108,6.08874942000744,1.77369739716243e-08,0.0796878579475258
"UAB-ADHD",95,64,31,NA,NA,6,50,27,1004270,1972030,1448310,"ADHDs/UAB-ADHD/ASY_DescriptiveInfo.Rdata",0.317228428201635,0.0115419443717543,90,3.0261663346542,0.00322919096867087,0.0478732422869602
"UCHZ",39,21,18,NA,NA,9,53,15,1059950,1864990,1483240,"ADHDs/UCHZ/ASY_DescriptiveInfo.Rdata",0.560543774359036,0.0312730989590902,36,3.40965466726308,0.00161806436577604,0.0750521682071887
"HUBIN_KASP",77,43,34,70,4,20,68.97,44.85,1321762,1992782,1560192,"Aldo/HUBIN_KASP/ASY_DescriptiveInfo.Rdata",0.890615915774504,0.0183762941409925,75,7.76420954873999,3.34894098387698e-11,0.123405195239004
"TOP15T",303,159,144,279,22,18.28,73.4,33.97,1199482,2065684,1613283,"Aldo/TOP15T/ASY_DescriptiveInfo.Rdata",0.504787964998428,0.00373313061193254,301,8.77227955900807,1.32542040525914e-16,0.0791914909064895
"TOP3T_0",380,204,176,277,42,12.5,78,31.1,1080887,2023835,1546874,"Aldo/TOP3T_0/ASY_DescriptiveInfo.Rdata",0.425182566151929,0.00288462991343854,377,8.2664938821429,2.38389557395729e-15,0.0648970845645156
"TOP3T_GE750",386,178,208,275,23,12.01,88,42,1190360,1981293,1545960,"Aldo/TOP3T_GE750/ASY_DescriptiveInfo.Rdata",0.38345161951721,0.00278835733053295,384,7.52386407615746,3.81233310741829e-13,0.0549347780878587
"Anna",165,92,73,NA,NA,8,17,15,1211620,1999940,1549165,"Anna/ASY_DescriptiveInfo.Rdata",0.466357612546856,0.00692965444618876,159,5.89900903922553,2.1312771789529e-08,0.0652275999256075
