"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",0.677811648628103,0.0455449746484435,26,3.52201264015769,0.00160389353414859,0.0287010803111309
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",-0.190606180486294,0.0261068040517894,38,-1.19033521561927,0.24129804871029,-0.00435607941793817
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",0.0309132056211008,0.0200095562628177,49,0.218589373228945,0.82787781978052,0.000751688807757418
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",-0.493163844933116,0.0373868429658202,29,-2.70116962415847,0.0114180664946302,-0.0186716200944215
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",-0.36480414544718,0.0169292227344083,62,-2.89554313829602,0.00522110132892687,-0.0132383202865846
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",0.277595295519145,0.0107064904540946,96,2.73399659201562,0.00745116188593167,0.00560034344902787
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",0.947681839273918,0.0233717811974967,61,7.46205426450082,3.71359086429407e-10,0.0275800221576037
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",0.952627759603846,0.0106893369425288,135,11.1094532798886,9.08989594238454e-21,0.0242619032587547
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",1.27487625550644,0.0394055376831971,45,8.64663145249582,4.02492006564791e-11,0.0370841617427668
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",-0.263768438740329,0.0246377832056608,41,-1.70941485589995,0.0949339636618992,-0.00740040153627699
"Bergen_SVG",28,20,8,25,2,8,12,10,1232950,1822780,1462155,"ADHDs/Bergen_SVG/ASY_DescriptiveInfo.Rdata",0.480977898710972,0.0398453524830075,27,2.54509581221529,0.0169511922305732,0.0124580736521125
"CAPS_UZH",36,21,15,NA,NA,8,18,12.5,1137280,1835190,1576350,"ADHDs/CAPS_UZH/ASY_DescriptiveInfo.Rdata",0.106355905037447,0.0279348830352269,35,0.63813543022468,0.52753902219289,0.00255310234795161
