"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"UAB-ADHD",95,64,31,NA,NA,6,50,27,1004270,1972030,1448310,"ADHDs/UAB-ADHD/ASY_DescriptiveInfo.Rdata",-0.113395250367119,0.0107066940574778,93,-1.09940774226273,0.274428126718235,-0.00166961893567589
"UCHZ",39,21,18,NA,NA,9,53,15,1059950,1864990,1483240,"ADHDs/UCHZ/ASY_DescriptiveInfo.Rdata",-0.231410867477113,0.0277506890484664,36,-1.40761735379359,0.167820945992643,-0.00335392424687064
"HUBIN_KASP",77,43,34,70,4,20,68.97,44.85,1321762,1992782,1560192,"Aldo/HUBIN_KASP/ASY_DescriptiveInfo.Rdata",-0.383886099705975,0.013943951542516,76,-3.36858685373479,0.00118885064885036,-0.00490828719029921
"TOP15T",303,159,144,279,22,18.28,73.4,33.97,1199482,2065684,1613283,"Aldo/TOP15T/ASY_DescriptiveInfo.Rdata",-0.764578197787815,0.00427910566313322,301,-13.2869524647605,5.11482550727896e-32,-0.00790512186537618
"TOP3T_0",380,204,176,277,42,12.5,78,31.1,1080887,2023835,1546874,"Aldo/TOP3T_0/ASY_DescriptiveInfo.Rdata",-0.466470116125577,0.00293332588523573,377,-9.0692155984982,6.69561862745289e-18,-0.00779880272160821
"TOP3T_GE750",386,178,208,275,23,12.01,88,42,1190360,1981293,1545960,"Aldo/TOP3T_GE750/ASY_DescriptiveInfo.Rdata",0.135607647516045,0.00262811124227192,383,2.65735633306808,0.00820525559577153,0.00116219696253391
"Anna",165,92,73,NA,NA,8,17,15,1211620,1999940,1549165,"Anna/ASY_DescriptiveInfo.Rdata",-0.051317999205577,0.00614304765963946,162,-0.655184354148942,0.513278335153892,0.000280724838058265
"AnneU",30,16,14,28,2,19,40,26.5,1070000,1790000,1425000,"AnneU/ASY_DescriptiveInfo.Rdata",-0.824418452079413,0.0446610964021503,29,-4.51552583027386,9.72699011434777e-05,-0.00950361082903226
"BIG",2326,973,1353,1995,103,17.39,82.66,22.47,1076480,2086070,1610760,"BIG/ASY_DescriptiveInfo.Rdata",-0.497924094784519,0.00048363347766071,2323,-24.0038665902822,6.3319129184458e-114,-0.00588798314533676
"BILGIN",453,221,232,248,205,18.08,57.18,24.03,1111532,1835334,1396760,"BILGIN/ASY_DescriptiveInfo.Rdata",-0.175237926140846,0.00225133961281391,450,-3.72148588226842,0.000223133759916719,-0.00187109806610422
"CAMH_ASD",146,77,69,139,6,18,86,40,1123430,1833770,1471570,"CAMH_ASD/ASY_DescriptiveInfo.Rdata",-0.454013049960652,0.00755523236141977,145,-5.48586055528645,1.78466763080747e-07,-0.00520251494301342
"Christoph",85,44,41,NA,NA,21,75,35,1240000,1930000,1570000,"Christoph/ASY_DescriptiveInfo.Rdata",-0.474303216314701,0.0134033948253402,82,-4.3211079486096,4.32843218072477e-05,-0.00552709657797365
"ClarissaBr",398,149,249,110,5,18,55,32,811432,1900000,1330000,"ClarissaBr/ASY_DescriptiveInfo.Rdata",-0.201987754321267,0.00257676648092898,395,-4.01950555998078,6.98545179338403e-05,-0.00225172347488313
"Colm_UCSF",88,46,42,NA,NA,13,17,15,1230000,1810000,1560000,"Colm_UCSF/ASY_DescriptiveInfo.Rdata",-0.631105788839546,0.0137833018201539,86,-5.88656291510507,7.41887893929737e-08,-0.00875577762323725
"ClinG_sample",323,132,191,307,15,18,58,24,1062340,2081450,1581790,"Egle/ClinG_sample/ASY_DescriptiveInfo.Rdata",-0.575665945905462,0.00362017279701123,321,-10.3299560778652,8.72518700456817e-22,-0.00610417161931858
"HMS_sample",55,21,34,44,7,19,64,41,1155270,1921180,1525650,"Egle/HMS_sample/ASY_DescriptiveInfo.Rdata",-0.396858906785177,0.0199768239990252,53,-2.91630546450731,0.0051827757962254,-0.00832234618111303
"EstherCOBRE",70,50,20,NA,NA,18,65,34.5,1070000,1920000,1505000,"EstherCOBRE/ASY_DescriptiveInfo.Rdata",-0.31804621776323,0.0154496573281875,67,-2.62267629933198,0.0107904023186498,-0.00374209594222528
"EstherMCIC",164,102,62,150,5,18,60,27,1290000,1990000,1615000,"EstherMCIC/ASY_DescriptiveInfo.Rdata",-0.1611591416201,0.00617674472234063,163,-2.06384401158307,0.0406175646253536,-0.0016432277616331
"FIDMAG",117,55,62,NA,NA,21,63,41,1211550,1850590,1509640,"FIDMAG/ASY_DescriptiveInfo.Rdata",-0.104493138629746,0.00866775351733058,115,-1.12542554547187,0.262752058526912,-0.00244090987092614
"GEB",674,305,374,616,26,16.92,24.08,20.33,861850,1597510,1129565,"GEB/ASY_DescriptiveInfo.Rdata",-0.400588147571941,0.00159798140826562,675,-10.4152918368705,1.17080515409828e-23,-0.00401740049140191
"GloriaBPSydney",100,47,53,91,8,14,30,22,995969,1784914,1360040,"GloriaBPSydney/ASY_DescriptiveInfo.Rdata",-0.174246526305559,0.010254352787523,98,-1.733731046335,0.0861106834922492,-0.00239650906259651
"JPCapeTown",26,10,16,NA,NA,19,56,29,1333950,1885170,1577910,"JPCapeTown/ASY_DescriptiveInfo.Rdata",-0.451019079545689,0.0423734271175816,25,-2.29975508760613,0.0300894703583308,-0.00559785549994862
"Malt",44,18,26,NA,NA,20,50,27.5,970748,1648073,1307202,"Malt/ASY_DescriptiveInfo.Rdata",-0.185330445906299,0.023117583797498,43,-1.2293431026009,0.225627882337116,-0.00249460196213335
"MatthewSacchet",59,23,36,49,9,18.85,60.53,35.73,1060000,1710000,1430000,"MatthewSacchet/ASY_DescriptiveInfo.Rdata",-0.566198457936509,0.0200050059807731,57,-4.31203898853449,6.48627203880732e-05,-0.00850092355649
"MDD_Ilya",74,31,43,NA,NA,20,64,40.5,1300000,1930000,1570000,"MDD_Ilya/ASY_DescriptiveInfo.Rdata",-0.294846768001344,0.0144926015041725,71,-2.50185778877624,0.0146605992320013,-0.00481277597887474
"MichelleLBC",636,336,300,593,38,71.04,74.22,72.69,1059294,1812082,1433641,"MichelleLBC/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"ASY_results_FOR2107",425,160,265,403,22,18,65,27,1150870,1948960,1544530,"Muenster/ASY_results_FOR2107/ASY_DescriptiveInfo.Rdata",-0.407390748837461,0.00255420662999805,423,-8.38868894578046,7.41993205611513e-16,-0.00432955916080481
"ASY_results_MuensterCohort",739,323,416,725,14,17,65,32,930805,2015100,1432380,"Muenster/ASY_results_MuensterCohort/ASY_DescriptiveInfo.Rdata",0.0859335905380892,0.00136371235189047,735,2.33131987065637,0.0200059453994639,0.00196612975920257
"NESDA",65,23,42,NA,NA,21,56,40,992501,1906610,1499970,"NESDA/ASY_DescriptiveInfo.Rdata",0.669429762800883,0.019126064119716,63,5.35543810240706,1.2785732952128e-06,0.0107750680087793
"NeuroIMAGE",388,180,208,NA,NA,7.72,28.59,16.53,1259250,2025730,1579145,"NeuroIMAGE/ASY_DescriptiveInfo.Rdata",-0.641987339620558,0.00313265940809491,384,-12.596701216181,1.08015336377251e-30,-0.00714376382693926
"NicolaMAS",532,242,290,497,16,70.3,90.06,78.08,912609,1884820,1376990,"NicolaMAS/ASY_DescriptiveInfo.Rdata",0.00635941067466887,0.00190117912747541,525,0.145851111658097,0.884094907919788,-0.00215291901201471
"NicolaOATS",413,143,270,369,23,65,89,69,1052340,1882020,1425270,"NicolaOATS/ASY_DescriptiveInfo.Rdata",-0.465558903713421,0.00270334767417908,409,-9.42684931772038,3.18621834117154e-19,-0.00846022285716885
"NORM_Moscow",54,54,0,NA,NA,16.07,27.62,22.94,1149026,1872418,1533725,"NORM_Moscow/ASY_DescriptiveInfo_nosex.Rdata",-0.285894750747787,0.0196390170613692,52,-2.08134520221235,0.0423430363681791,-0.00258826698217153
"NUIG",83,48,35,69,5,18,58,36,1270000,1960000,1570000,"NUIG/ASY_DescriptiveInfo.Rdata",-0.63771289865854,0.0132235040720631,90,-6.08339333279613,2.8127208911764e-08,-0.0103633755710445
"01_Cheng_1.5T",38,11,27,NA,NA,18,49,30.5,1123950,1641540,1367960,"OCD/01_Cheng_1.5T/ASY_DescriptiveInfo.Rdata",0.301937838538925,0.0290439785880772,35,1.81162703123355,0.0786322420052201,0.00366956700846747
"01_Cheng_3T",93,27,66,NA,NA,22,39,25,933842,1753880,1307235,"OCD/01_Cheng_3T/ASY_DescriptiveInfo.Rdata",0.185775976274476,0.0113028484075596,89,1.76242565870624,0.0814305823483321,0.00157365931719232
"02_Heuvel_1.5T",49,19,30,44,5,21,53,29,1162690,1843920,1478330,"OCD/02_Heuvel_1.5T/ASY_DescriptiveInfo.Rdata",-0.583431442258125,0.0243790859147437,47,-4.04213160289704,0.000195086792993621,-0.00618554269714664
"02_Heuvel_3T",36,17,19,29,5,21.51,64.02,39.55,1271150,1780840,1567660,"OCD/02_Heuvel_3T/ASY_DescriptiveInfo.Rdata",-0.490183558816008,0.0320039988761932,34,-2.89996504231921,0.0064970946413269,-0.00472017838681259
"03_Huyser",23,9,14,21,2,8.67,16.83,14.42,1210000,1600000,1400000,"OCD/03_Huyser/ASY_DescriptiveInfo.Rdata",-0.160710881756458,0.0440397388590204,22,-0.770742312867004,0.44905841826703,-0.00192478939208059
"04_Mataix_Cols",33,21,12,17,2,21,63,32,1200000,1970000,1450000,"OCD/04_Mataix_Cols/ASY_DescriptiveInfo.Rdata",-0.299885845693108,0.0326551800069855,31,-1.69641052057167,0.0998293414767183,-0.00379016431766756
"OXUK",35,16,19,31,4,13.7,18.88,16.27,1370000,1960000,1640000,"OXUK/ASY_DescriptiveInfo.Rdata",-0.416833960803374,0.0310535792982718,34,-2.46602296841818,0.0188635723535003,-0.00687794682282121
"GRADUAL",449,207,242,NA,NA,17,27,20,897723,1833040,1432528,"QiuOld/GRADUAL/ASY_DescriptiveInfo.Rdata",-0.388467403440593,0.00239521929124262,448,-8.23147670030163,2.03782501965591e-15,-0.00456459151142751
"OLDERS",193,58,135,NA,NA,30,80,60,1052606,1787736,1393392,"QiuOld/OLDERS/ASY_DescriptiveInfo.Rdata",-0.506980096308297,0.00584722491723516,192,-7.04319259172889,3.26373736295006e-11,-0.00599132496756395
"QTIM",1040,366,674,NA,NA,15.4,30.11,22.04,1140000,2010000,1470000,"QTIM/ASY_DescriptiveInfo.Rdata",-0.533674340112132,0.00109846552946833,1039,-17.2104803345486,1.34713634097025e-58,-0.00815444881987988
"Quinn",54,23,31,NA,NA,7,24,17,1280000,1880000,1570000,"Quinn/ASY_DescriptiveInfo.Rdata",-0.27017586830771,0.0195565566020361,52,-1.96691001071191,0.0545401165030743,-0.00359405906009462
"SaoPaulo1",69,45,24,NA,NA,17,43,27,787079,1316860,1045415,"SaoPaulo1/ASY_DescriptiveInfo.Rdata",-0.675563309513438,0.0177998969939185,68,-5.61165030771623,4.00020076492909e-07,-0.00858261312289191
"SaoPaulo3",85,45,40,NA,NA,18,50,29,1014957,1860720,1465983,"SaoPaulo3/ASY_DescriptiveInfo.Rdata",0.225277617198928,0.0120632353224166,84,2.07695700699853,0.0408608208369731,0.00292374015884871
"SaudEPIGEN",68,39,29,63,5,18.35,54.11,33.44,920698,2020000,1560000,"SaudEPIGEN/ASY_DescriptiveInfo.Rdata",-0.348734498450989,0.0160728465940141,65,-2.83313245843729,0.00613240391189658,-0.00466254352045181
"SHIP-2",448,250,198,408,22,31,89,57,1215740,2036700,1573160,"SHIP/SHIP-2/ASY_DescriptiveInfo.Rdata",-0.0920037046800949,0.000867212729566003,1157,-3.13083078103725,0.00178680213729747,-0.00168167616919647
"SHIP-TREND-0",937,528,409,855,36,21,81,51,1166230,2047120,1596805,"SHIP/SHIP-TREND-0/ASY_DescriptiveInfo.Rdata",-0.163520036418942,0.000476207425354899,2127,-7.54322022193718,6.75164362403286e-14,-0.0022434742058208
"StenerEOP",47,20,27,NA,NA,12.01,18.78,16.13,1288205,1880424,1531958,"StenerEOP/ASY_DescriptiveInfo.Rdata",0.247384017969872,0.0224043353515969,45,1.67784004242306,0.100311548195294,0.00343402239775551
"UMCG_sample_groenewold",23,6,17,NA,NA,24,66,44,1207950,1816640,1471080,"UMCG_sample_groenewold/ASY_DescriptiveInfo.Rdata",0.269204317658322,0.0493445467772829,20,1.2336491630782,0.231635558219569,0.00453915079772028
"1.5T_Adults_Lateralization",20,14,6,NA,NA,18,38,24.5,1084040,1685950,1424395,"Venkat/1.5T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",-0.56477079325671,0.0579741512228953,19,-2.52573177085697,0.0205907131542203,-0.00751663670319156
"3T_Adults_Lateralization",170,108,62,NA,NA,18,45,26,995985,1710000,1410000,"Venkat/3T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",-0.485979077218316,0.00657698724557049,169,-6.33639193815962,2.05775715357061e-09,-0.00719208292924927
"3T_Child_Adolescent_Lateralization",14,7,7,NA,NA,10,18,14,1140000,1670000,1340000,"Venkat/3T_Child_Adolescent_Lateralization/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Cousijn",40,25,15,37,3,17.66,26.04,21.68,979900,1884780,1481670,"Vermont/Cousijn/ASY_DescriptiveInfo.Rdata",-0.383587510584723,0.0275274279266229,38,-2.39550323581222,0.0216296481232335,-0.00738906122121869
"DStein",63,50,13,NA,NA,3,53,25,1170000,1860000,1600000,"Vermont/DStein/ASY_DescriptiveInfo.Rdata",-0.743413907482793,0.0205860019180551,61,-5.8536469611694,2.0562362637256e-07,-0.0103708070011958
"EStein",230,113,117,NA,NA,18,55,29.5,856579,1829470,1409095,"Vermont/EStein/ASY_DescriptiveInfo.Rdata",-0.463338210520806,0.00481452673332309,229,-7.02687187769802,2.39572198076097e-11,-0.00648341858867644
"Foxe",22,15,4,NA,NA,20,55,40,875116,1410000,1285000,"Vermont/Foxe/ASY_DescriptiveInfo.Rdata",-0.494116462320016,0.0561037769583912,19,-2.20975599709854,0.0395939363381556,-0.00485120705436958
"Garavan",15,11,4,NA,NA,19,33,22,1230000,1700000,1470000,"Vermont/Garavan/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"London",101,45,56,99,2,18,54,33,1317580,1897910,1578800,"Vermont/London/ASY_DescriptiveInfo.Rdata",-0.2091660567706,0.0103219719156816,98,-2.08117598755877,0.0400251553690508,-0.00187309843703337
"Luijten",43,27,16,NA,NA,18,28,22,1267940,1884160,1558980,"Vermont/Luijten/ASY_DescriptiveInfo.Rdata",-0.661019236215534,0.0320650846137759,37,-4.0747962359589,0.000233816290511382,-0.0107578523405065
"Momenan",140,73,67,128,12,21,55,29,880047,1870000,1380000,"Vermont/Momenan/ASY_DescriptiveInfo.Rdata",-0.564850392454531,0.00846370790458408,136,-6.6114043381325,7.97423235804156e-10,-0.00825627779850516
"Orr",14,13,1,NA,NA,14,19,16,1459160,1816790,1654990,"Vermont/Orr/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Ozlem",22,12,11,20,1,17,23,20,1002660,1603610,1363665,"Vermont/Ozlem/ASY_DescriptiveInfo.Rdata",-0.275353871141877,0.0451265163989743,22,-1.3205507752884,0.200224978303475,-0.00700505287139838
"Paulus",31,18,13,NA,NA,18,55,37,1205720,1710840,1460350,"Vermont/Paulus/ASY_DescriptiveInfo.Rdata",-0.664598429867805,0.039382114080367,30,-3.70032745341075,0.000863836470711147,-0.00867074241331497
"Schmaal",18,18,0,NA,NA,29,56,43,1443460,1837480,1652215,"Vermont/Schmaal/ASY_DescriptiveInfo_nosex.Rdata",-0.576786404637223,0.0647967376826204,17,-2.44709746809113,0.0255636746021504,-0.00979873708362581
"Sinha",131,86,45,115,15,19,50,27,844969,1350000,1090000,"Vermont/Sinha/ASY_DescriptiveInfo.Rdata",-0.341175807737353,0.00833228713301274,126,-3.84485608790822,0.000190429012099817,-0.00614416738400873
"Sjoerds",20,14,6,17,3,27,68,49.5,1260000,1850000,1565000,"Vermont/Sjoerds/ASY_DescriptiveInfo.Rdata",0.46856147101215,0.0554887463029268,19,2.09547060164093,0.0497585748362202,0.0118631278631236
"VanHolst",24,24,0,NA,NA,21,53,38.5,1295890,2013820,1674265,"Vermont/VanHolst/ASY_DescriptiveInfo_nosex.Rdata",0.610064415558222,0.0494203873152166,23,2.98869305669376,0.00656213540476013,0.00926828041510623
"Yucel",179,116,66,NA,NA,18,55,19,1290000,1990000,1590000,"Vermont/Yucel/ASY_DescriptiveInfo.Rdata",-0.580378142395941,0.00645535576842808,180,-7.80818933293401,4.60848146322553e-13,-0.0066634284863311
"Kwon_3T",89,54,35,NA,NA,18,48,25,1190000,1920000,1570000,"YunOCD/Kwon_3T/ASY_DescriptiveInfo.Rdata",-0.578511403963295,0.0132652013892931,87,-5.42691801277403,5.10314172406531e-07,-0.00609359722901972
"KwonNMC_15T",103,57,46,NA,NA,18,36,24,1200000,1830000,1550000,"YunOCD/KwonNMC_15T/ASY_DescriptiveInfo.Rdata",-0.421271837947318,0.0106738723600368,101,-4.25463700774181,4.68945844168613e-05,-0.00516097796375351
"KwonSNU_15T",45,29,16,NA,NA,18,42,24,1250000,1920000,1560000,"YunOCD/KwonSNU_15T/ASY_DescriptiveInfo.Rdata",-0.131402414060281,0.022414073271343,44,-0.881474190739086,0.382851212111661,-0.00299119644873871
