"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",-0.686821189198404,0.0457726545542946,26,-3.56882758621954,0.00142352789894864,-0.048017999359413
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",-0.875869015671533,0.0345893316576678,39,-5.53948204298352,2.25721995226693e-06,-0.0667663796613656
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",-0.946079592826407,0.0289506659596258,49,-6.6897929562976,2.00654946186898e-08,-0.0555316707285305
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",-0.637761744034094,0.0401123340358902,29,-3.49316493521309,0.00155207324745702,-0.0412944684072595
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",-0.778118405566857,0.020678319468904,62,-6.17612337507601,5.59589853987747e-08,-0.0588002582922166
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",-0.567031908324223,0.0117248746720091,98,-5.64189625221195,1.63129457290445e-07,-0.0365185404521073
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",-0.513041957708065,0.018860100419741,59,-3.97400591621797,0.000195062005293895,-0.0541606501244558
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",-0.470754721190145,0.00822818521304745,134,-5.46967558595384,2.13689863855875e-07,-0.0476791417670364
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",-0.591077175725969,0.024472627371502,47,-4.09510279820678,0.00016494922536929,-0.0427748175012554
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",-0.513123019809349,0.0263173864355612,42,-3.36477265780401,0.00164557666170318,-0.0312233552822987
"Bergen_SVG",28,20,8,25,2,8,12,10,1232950,1822780,1462155,"ADHDs/Bergen_SVG/ASY_DescriptiveInfo.Rdata",-0.967430705170504,0.0524271815947625,27,-5.11916211313801,2.21134126083197e-05,-0.0629709065811327
"CAPS_UZH",36,21,15,NA,NA,8,18,12.5,1137280,1835190,1576350,"ADHDs/CAPS_UZH/ASY_DescriptiveInfo.Rdata",-0.743608517368174,0.0364707661014642,34,-4.39924731614254,0.000101723941120082,-0.0503906325063479
"DAT_london",31,31,0,NA,NA,13,19,16,1169200,1506950,1340190,"ADHDs/DAT_london/ASY_DescriptiveInfo_nosex.Rdata",-1.11685997628252,0.0541229367770299,29,-6.11729402584621,1.15510284061234e-06,-0.0863043504087258
"Dundee",23,10,13,NA,NA,10,18,13,1190680,1773720,1461230,"ADHDs/Dundee/ASY_DescriptiveInfo.Rdata",-0.479148129132621,0.0506723393102566,21,-2.24740393617355,0.0354878469590072,-0.0360607661110614
"Hartford_Olin",109,58,52,106,3,12,19,16,1018607,1736154,1375669,"ADHDs/Hartford_Olin/ASY_DescriptiveInfo.Rdata",-0.556028714410494,0.0107905043516308,106,-5.75160574480219,8.63116650028846e-08,-0.0410188171629177
"IMpACT_NL",141,59,82,121,15,19,63,32,1261830,1913790,1577095,"ADHDs/IMpACT_NL/ASY_DescriptiveInfo.Rdata",-0.683348454242081,0.00913690781450015,134,-7.93979154880848,7.2332745043298e-13,-0.0467701472864681
"MGH_ADHD",69,29,40,63,6,18,59,31,1116080,1811500,1451765,"ADHDs/MGH_ADHD/ASY_DescriptiveInfo.Rdata",-0.432627886469965,0.0168243606780882,64,-3.4879575298225,0.00088567007966921,-0.0377414891257177
"MTA",41,31,10,36,3,21,27,24,974013,1820500,1491000,"ADHDs/MTA/ASY_DescriptiveInfo.Rdata",-0.662848514433236,0.0304921019135794,39,-4.19222209853604,0.00015348307729909,-0.0416940743321196
"NeuroImage_ADAM",78,54,24,67,11,12,23,16,1312270,1963260,1606255,"ADHDs/NeuroImage_ADAM/ASY_DescriptiveInfo.Rdata",-0.652227884886993,0.0161693414254944,74,-5.64845917368729,2.84213997919935e-07,-0.0516713924023009
"NeuroImage_NIJM",39,23,16,34,5,10,23,18,1298620,1965620,1632120,"ADHDs/NeuroImage_NIJM/ASY_DescriptiveInfo.Rdata",-0.603521878106084,0.0303107520173422,38,-3.76899292076214,0.000556783717212737,-0.0535485092464159
"NICAP",81,47,34,69,11,9,11,10,1326550,1877490,1595970,"ADHDs/NICAP/ASY_DescriptiveInfo.Rdata",-0.551000884316753,0.0145797593323914,78,-4.89740298392011,5.14604057114183e-06,-0.0408355652986809
"NICHE",80,67,13,69,11,7,16,10,1272060,1862389,1563165,"ADHDs/NICHE/ASY_DescriptiveInfo.Rdata",-1.16131100597917,0.0223242883507223,74,-10.0572483287242,1.72406246173127e-15,-0.0676712461444795
"NIH",304,205,99,NA,NA,4,18,10,1146550,1829489,1460903,"ADHDs/NIH/ASY_DescriptiveInfo.Rdata",-0.640221263189106,0.00590657663195945,203,-9.14418865899259,6.38244641584056e-17,-0.0555940012778378
"NYU ADHD",40,22,18,NA,NA,20,49,31,934852,1762720,1497460,"ADHDs/NYU ADHD/ASY_DescriptiveInfo.Rdata",-0.694125137805967,0.0318180731658225,38,-4.33481009623627,0.000103324824548735,-0.0611712994156266
"OHSU",112,60,52,NA,NA,7,13,10,966984,1890000,1450000,"ADHDs/OHSU/ASY_DescriptiveInfo.Rdata",-0.635073438291481,0.0110243957432264,108,-6.63036135143075,1.36639021248285e-09,-0.0460739730411879
"UAB-ADHD",95,64,31,NA,NA,6,50,27,1004270,1972030,1448310,"ADHDs/UAB-ADHD/ASY_DescriptiveInfo.Rdata",-0.821646169398438,0.0145386001504735,91,-7.88095320042035,6.75067821267008e-12,-0.0540394873958461
"UCHZ",39,21,18,NA,NA,9,53,15,1059950,1864990,1483240,"ADHDs/UCHZ/ASY_DescriptiveInfo.Rdata",-0.827789967967039,0.0353320556719325,37,-5.10284007005325,1.02615668564257e-05,-0.0593998428441988
"HUBIN_KASP",77,43,34,70,4,20,68.97,44.85,1321762,1992782,1560192,"Aldo/HUBIN_KASP/ASY_DescriptiveInfo.Rdata",-0.570367158850483,0.0155021246393011,74,-4.93952449048873,4.71733189713521e-06,-0.0428229756732614
"TOP15T",303,159,144,279,22,18.28,73.4,33.97,1199482,2065684,1613283,"Aldo/TOP15T/ASY_DescriptiveInfo.Rdata",-0.434053304241385,0.00362318256775309,301,-7.54304221244353,5.46928961743723e-13,-0.0349145877193821
"TOP3T_0",380,204,176,277,42,12.5,78,31.1,1080887,2023835,1546874,"Aldo/TOP3T_0/ASY_DescriptiveInfo.Rdata",-0.624710779823973,0.00315338200320353,378,-12.1618209427831,6.01447886138575e-29,-0.0497731029543142
"TOP3T_GE750",386,178,208,275,23,12.01,88,42,1190360,1981293,1545960,"Aldo/TOP3T_GE750/ASY_DescriptiveInfo.Rdata",-0.685192854444437,0.00323231576934779,381,-13.3919712011569,8.74278882965019e-34,-0.0536148023959414
"Anna",165,92,73,NA,NA,8,17,15,1211620,1999940,1549165,"Anna/ASY_DescriptiveInfo.Rdata",-0.55497023926519,0.00730377204579133,157,-6.97586773830107,8.00344176508965e-11,-0.0397634532441655
"AnneU",30,16,14,28,2,19,40,26.5,1070000,1790000,1425000,"AnneU/ASY_DescriptiveInfo.Rdata",-0.719396337819255,0.0419588515144626,29,-3.94029602010213,0.000470364820606737,-0.0477942490029795
"BIG",2326,973,1353,1995,103,17.39,82.66,22.47,1076480,2086070,1610760,"BIG/ASY_DescriptiveInfo.Rdata",-0.551388464748349,0.000495703364685358,2323,-26.5812706914046,3.78018989082136e-136,-0.041075030604011
"BILGIN",453,221,232,248,205,18.08,57.18,24.03,1111532,1835334,1396760,"BILGIN/ASY_DescriptiveInfo.Rdata",-0.597484608384467,0.00261887539695149,449,-12.6745625472974,1.10183585064585e-31,-0.0393647095234226
"CAMH_ASD",146,77,69,139,6,18,86,40,1123430,1833770,1471570,"CAMH_ASD/ASY_DescriptiveInfo.Rdata",-0.762587400060854,0.00902636203752298,142,-9.11921896933148,6.63567438151112e-16,-0.052846555905949
"Christoph",85,44,41,NA,NA,21,75,35,1240000,1930000,1570000,"Christoph/ASY_DescriptiveInfo.Rdata",-0.401766227633734,0.0130205789257051,82,-3.6602645312005,0.000444575819095255,-0.0269938599989312
"ClarissaBr",398,149,249,110,5,18,55,32,811432,1900000,1330000,"ClarissaBr/ASY_DescriptiveInfo.Rdata",-0.498179811556637,0.00285302426985102,393,-9.88858691164652,9.7412188184416e-21,-0.0361060775211804
"Colm_UCSF",88,46,42,NA,NA,13,17,15,1230000,1810000,1560000,"Colm_UCSF/ASY_DescriptiveInfo.Rdata",-0.83218276322789,0.0152984554057591,87,-7.80656629539501,1.22138632171538e-11,-0.0563170742675549
"ClinG_sample",323,132,191,307,15,18,58,24,1062340,2081450,1581790,"Egle/ClinG_sample/ASY_DescriptiveInfo.Rdata",-0.738028928668346,0.00397607296804898,319,-13.2022628309101,4.74893693813736e-32,-0.0535393641969785
"HMS_sample",55,21,34,44,7,19,64,41,1155270,1921180,1525650,"Egle/HMS_sample/ASY_DescriptiveInfo.Rdata",-0.420906087430187,0.0201589068003314,53,-3.09301543150573,0.00315862907527195,-0.0285021317320989
"EstherCOBRE",70,50,20,NA,NA,18,65,34.5,1070000,1920000,1505000,"EstherCOBRE/ASY_DescriptiveInfo.Rdata",-0.58478860169009,0.0180152131435896,64,-4.7147164350926,1.35262990813762e-05,-0.0426983570234089
"EstherMCIC",164,102,62,150,5,18,60,27,1290000,1990000,1615000,"EstherMCIC/ASY_DescriptiveInfo.Rdata",-0.562517002179587,0.00719386763273637,160,-7.13754059997691,3.13206498130053e-11,-0.0395452891640683
"FIDMAG",117,55,62,NA,NA,21,63,41,1211550,1850590,1509640,"FIDMAG/ASY_DescriptiveInfo.Rdata",-0.689497467392961,0.0107626380762666,114,-7.39403659155473,2.58133366349908e-11,-0.0493285056211672
"GEB",674,305,374,616,26,16.92,24.08,20.33,861850,1597510,1129565,"GEB/ASY_DescriptiveInfo.Rdata",-0.568848445522449,0.00172117670664689,674,-14.7791161417719,5.09665544689647e-43,-0.0438055382942048
"GloriaBPSydney",100,47,53,91,8,14,30,22,995969,1784914,1360040,"GloriaBPSydney/ASY_DescriptiveInfo.Rdata",-0.613089283391395,0.0119993862091383,98,-6.10016134799138,2.11320291039605e-08,-0.0439396888185632
"JPCapeTown",26,10,16,NA,NA,19,56,29,1333950,1885170,1577910,"JPCapeTown/ASY_DescriptiveInfo.Rdata",-0.723417566237499,0.0504666595028197,24,-3.61708783118749,0.00137775048010035,-0.0617008536905737
"Malt",44,18,26,NA,NA,20,50,27.5,970748,1648073,1307202,"Malt/ASY_DescriptiveInfo.Rdata",-0.564236737576983,0.0263450351821763,43,-3.74272310295415,0.000535224237616164,-0.0358038953524225
