"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",0.028209422981338,0.0370517735471285,26,0.146580461567635,0.884593823382723,0.0115120539215846
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",0.148060567532091,0.0252740241457241,39,0.936417250117167,0.35482115170872,0.0182566205666852
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",-0.0911208236444001,0.0204928878010371,48,-0.637845765510801,0.526605372101403,-0.017140167294498
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",-0.557025908741425,0.0412549618394502,27,-2.94750405669914,0.00653220129522656,-0.0456757594889865
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",0.140914072500156,0.0160306093319728,62,1.11847077619422,0.267680893243914,0.0111106076074166
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",0.220499001793769,0.0107822095252213,94,2.14915842371953,0.0341902585159453,0.0244222775412665
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",0.280610750220906,0.0170388720749143,60,2.19164002096876,0.0322980232625543,0.0351526528565116
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",0.207349273425522,0.00751100632790475,135,2.41808727755068,0.0169361795923972,0.0205012103873967
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",0.310918048958041,0.0218403128454987,47,2.15410343114206,0.0363908579219163,0.052461711223654
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",-0.224261965161349,0.0250035784026589,40,-1.43597722465896,0.158783762811119,-0.0228655914842518
"Bergen_SVG",28,20,8,25,2,8,12,10,1232950,1822780,1462155,"ADHDs/Bergen_SVG/ASY_DescriptiveInfo.Rdata",-0.0252837114434109,0.0357257011797206,27,-0.133788825399966,0.894561817258907,-0.00400951306208389
"CAPS_UZH",36,21,15,NA,NA,8,18,12.5,1137280,1835190,1576350,"ADHDs/CAPS_UZH/ASY_DescriptiveInfo.Rdata",0.336431731896555,0.0301883758603845,34,1.9903569674664,0.0546400743807005,0.0565140534095246
"DAT_london",31,31,0,NA,NA,13,19,16,1169200,1506950,1340190,"ADHDs/DAT_london/ASY_DescriptiveInfo_nosex.Rdata",-0.258736429301568,0.0333378151588343,30,-1.44058347043116,0.160058444703287,-0.0195255538404006
"Dundee",23,10,13,NA,NA,10,18,13,1190680,1773720,1461230,"ADHDs/Dundee/ASY_DescriptiveInfo.Rdata",-0.318717590312504,0.0456865413559698,22,-1.52851586665498,0.140636059246828,-0.040498614597073
"Hartford_Olin",109,58,52,106,3,12,19,16,1018607,1736154,1375669,"ADHDs/Hartford_Olin/ASY_DescriptiveInfo.Rdata",0.154458521064159,0.00928374970059324,108,1.61259430282283,0.109751119543648,0.0160346087299847
"IMpACT_NL",141,59,82,121,15,19,63,32,1261830,1913790,1577095,"ADHDs/IMpACT_NL/ASY_DescriptiveInfo.Rdata",0.236745551931494,0.00767182259835578,133,2.74052789662003,0.00697729126647539,0.0215820817925103
