"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"NUIG",83,48,35,69,5,18,58,36,1270000,1960000,1570000,"NUIG/ASY_DescriptiveInfo.Rdata",1.55881815853387,0.0248871575919939,88,14.7058610959157,1.97229688405169e-25,0.266571980691561
"01_Cheng_1.5T",38,11,27,NA,NA,18,49,30.5,1123950,1641540,1367960,"OCD/01_Cheng_1.5T/ASY_DescriptiveInfo.Rdata",1.90290469680197,0.0759600849339325,36,11.5749173884355,1.08586190350922e-13,0.315252140621382
"01_Cheng_3T",93,27,66,NA,NA,22,39,25,933842,1753880,1307235,"OCD/01_Cheng_3T/ASY_DescriptiveInfo.Rdata",1.60055144770092,0.0250646425095467,90,15.2682876984655,1.02849819379667e-26,0.261250118900587
"02_Heuvel_1.5T",49,19,30,44,5,21,53,29,1162690,1843920,1478330,"OCD/02_Heuvel_1.5T/ASY_DescriptiveInfo.Rdata",1.91746982590915,0.0579254136048171,48,13.4222887813641,7.24775721946027e-18,0.30385477724993
"02_Heuvel_3T",36,17,19,29,5,21.51,64.02,39.55,1271150,1780840,1567660,"OCD/02_Heuvel_3T/ASY_DescriptiveInfo.Rdata",2.17466075569558,0.0934604083661453,35,13.0479645341735,5.26354781272024e-15,0.341881263394507
"03_Huyser",23,9,14,21,2,8.67,16.83,14.42,1210000,1600000,1400000,"OCD/03_Huyser/ASY_DescriptiveInfo.Rdata",1.73461636298591,0.113838498334965,21,8.13607192619671,6.27751238194656e-08,0.29930621843294
"04_Mataix_Cols",33,21,12,17,2,21,63,32,1200000,1970000,1450000,"OCD/04_Mataix_Cols/ASY_DescriptiveInfo.Rdata",2.04569526703803,0.0966385800872153,31,11.5721999645105,8.78041660105768e-13,0.28971274815201
"OXUK",35,16,19,31,4,13.7,18.88,16.27,1370000,1960000,1640000,"OXUK/ASY_DescriptiveInfo.Rdata",1.83774641633052,0.0790781160402306,33,10.7158109485476,2.78748759516934e-12,0.268649337853604
"GRADUAL",449,207,242,NA,NA,17,27,20,897723,1833040,1432528,"QiuOld/GRADUAL/ASY_DescriptiveInfo.Rdata",1.82262235778195,0.00596631419180114,445,38.4914368081088,1.06832321561513e-143,0.319628382757723
"OLDERS",193,58,135,NA,NA,30,80,60,1052606,1787736,1393392,"QiuOld/OLDERS/ASY_DescriptiveInfo.Rdata",2.12761138317331,0.0170856811460959,190,29.40417432579,1.2378627268242e-72,0.306736284622877
"QTIM",1040,366,674,NA,NA,15.4,30.11,22.04,1140000,2010000,1470000,"QTIM/ASY_DescriptiveInfo.Rdata",2.09457717112763,0.00307967865275266,1036,67.4505886280021,0,0.332023248266009
"Quinn",54,23,31,NA,NA,7,24,17,1280000,1880000,1570000,"Quinn/ASY_DescriptiveInfo.Rdata",2.13092540395029,0.0617060667660445,52,15.5133711066176,3.74168161768518e-21,0.325393379244217
"SaoPaulo1",69,45,24,NA,NA,17,43,27,787079,1316860,1045415,"SaoPaulo1/ASY_DescriptiveInfo.Rdata",1.54485053512785,0.0322541409991529,67,12.7391638642481,1.44746461440724e-19,0.295690792607553
"SaoPaulo3",85,45,40,NA,NA,18,50,29,1014957,1860720,1465983,"SaoPaulo3/ASY_DescriptiveInfo.Rdata",1.66062108990653,0.0286606168930262,82,15.1289781397196,1.8970902753597e-25,0.270761531405662
"SaudEPIGEN",68,39,29,63,5,18.35,54.11,33.44,920698,2020000,1560000,"SaudEPIGEN/ASY_DescriptiveInfo.Rdata",1.72239746146262,0.038205023194253,64,13.8864122793268,5.57433773561447e-21,0.285439873666179
"SHIP-2",448,250,198,408,22,31,89,57,1215740,2036700,1573160,"SHIP/SHIP-2/ASY_DescriptiveInfo.Rdata",1.74562520593643,0.00218304816591722,1155,59.3512570018387,0,0.28488987728705
"SHIP-TREND-0",937,528,409,855,36,21,81,51,1166230,2047120,1596805,"SHIP/SHIP-TREND-0/ASY_DescriptiveInfo.Rdata",1.75352843351354,0.00118682459474753,2137,81.0805456675414,0,0.281681743663225
"StenerEOP",47,20,27,NA,NA,12.01,18.78,16.13,1288205,1880424,1531958,"StenerEOP/ASY_DescriptiveInfo.Rdata",1.50486482588077,0.0463545450453603,45,10.2064898291217,2.73067434553062e-13,0.274623986978193
"UMCG_sample_groenewold",23,6,17,NA,NA,24,66,44,1207950,1816640,1471080,"UMCG_sample_groenewold/ASY_DescriptiveInfo.Rdata",2.15899713793014,0.158601634323584,20,9.89376780975788,3.78504534518308e-09,0.27909283985008
"1.5T_Adults_Lateralization",20,14,6,NA,NA,18,38,24.5,1084040,1685950,1424395,"Venkat/1.5T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",2.21138476901424,0.172255564915704,19,9.889613335847,6.29157711230255e-09,0.351986072704181
"3T_Adults_Lateralization",170,108,62,NA,NA,18,45,26,995985,1710000,1410000,"Venkat/3T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",1.83772975258963,0.0158154430692739,169,23.9610644463895,3.11859845929422e-56,0.31858556310557
"3T_Child_Adolescent_Lateralization",14,7,7,NA,NA,10,18,14,1140000,1670000,1340000,"Venkat/3T_Child_Adolescent_Lateralization/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Cousijn",40,25,15,37,3,17.66,26.04,21.68,979900,1884780,1481670,"Vermont/Cousijn/ASY_DescriptiveInfo.Rdata",1.47561987915164,0.0522181753468438,39,9.3326395574832,1.74295760411874e-11,0.221557607738135
"DStein",63,50,13,NA,NA,3,53,25,1170000,1860000,1600000,"Vermont/DStein/ASY_DescriptiveInfo.Rdata",1.56038995198262,0.0369568066854027,59,12.0867285952361,1.32843231840641e-17,0.245491526598598
"EStein",230,113,117,NA,NA,18,55,29.5,856579,1829470,1409095,"Vermont/EStein/ASY_DescriptiveInfo.Rdata",1.70089819299758,0.0107776534426045,226,25.6266152366623,8.39541808557687e-69,0.28912594516096
"Foxe",22,15,4,NA,NA,20,55,40,875116,1410000,1285000,"Vermont/Foxe/ASY_DescriptiveInfo.Rdata",2.16979173251936,0.167699904062735,19,9.70360362186068,8.52623434426933e-09,0.285852593003957
"Garavan",15,11,4,NA,NA,19,33,22,1230000,1700000,1470000,"Vermont/Garavan/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"London",101,45,56,99,2,18,54,33,1317580,1897910,1578800,"Vermont/London/ASY_DescriptiveInfo.Rdata",1.85460425783962,0.027752841597943,97,18.3596454599017,2.49781963180271e-33,0.317107791799794
"Luijten",43,27,16,NA,NA,18,28,22,1267940,1884160,1558980,"Vermont/Luijten/ASY_DescriptiveInfo.Rdata",2.09792158606655,0.0842273023853156,37,12.9324572022795,2.68947004233994e-15,0.316385767741715
"Momenan",140,73,67,128,12,21,55,29,880047,1870000,1380000,"Vermont/Momenan/ASY_DescriptiveInfo.Rdata",1.71391117690959,0.0180200420523197,136,20.060815999355,1.81988019613889e-42,0.265581693300483
"Orr",14,13,1,NA,NA,14,19,16,1459160,1816790,1654990,"Vermont/Orr/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Ozlem",22,12,11,20,1,17,23,20,1002660,1603610,1363665,"Vermont/Ozlem/ASY_DescriptiveInfo.Rdata",1.69367938697125,0.11064886058753,21,7.94406048873805,9.21414230039529e-08,0.254156017064602
"Paulus",31,18,13,NA,NA,18,55,37,1205720,1710840,1460350,"Vermont/Paulus/ASY_DescriptiveInfo.Rdata",1.78255551684446,0.0862917361772101,29,9.76345866580989,1.13284782492239e-10,0.269826500999999
"Schmaal",18,18,0,NA,NA,29,56,43,1443460,1837480,1652215,"Vermont/Schmaal/ASY_DescriptiveInfo_nosex.Rdata",1.57127079843452,0.124135886722585,17,6.66633741992071,3.97434889984922e-06,0.229488909678523
"Sinha",131,86,45,115,15,19,50,27,844969,1350000,1090000,"Vermont/Sinha/ASY_DescriptiveInfo.Rdata",1.84027930090144,0.0212071964776625,126,20.7388944733425,1.92451955529293e-42,0.298762055038595
"Sjoerds",20,14,6,17,3,27,68,49.5,1260000,1850000,1565000,"Vermont/Sjoerds/ASY_DescriptiveInfo.Rdata",0.896174920894655,0.0737665654958037,18,3.90633591591536,0.00103470402439522,0.165609513186626
"VanHolst",24,24,0,NA,NA,21,53,38.5,1295890,2013820,1674265,"Vermont/VanHolst/ASY_DescriptiveInfo_nosex.Rdata",1.85703778308856,0.113512277662885,23,9.0975900032725,4.41343586983995e-09,0.276916374892895
"Yucel",179,116,66,NA,NA,18,55,19,1290000,1990000,1590000,"Vermont/Yucel/ASY_DescriptiveInfo.Rdata",1.61396593690409,0.0128628101829237,178,21.5933925574959,1.33499186734352e-51,0.297155685405932
"Kwon_3T",89,54,35,NA,NA,18,48,25,1190000,1920000,1570000,"YunOCD/Kwon_3T/ASY_DescriptiveInfo.Rdata",1.55660120527077,0.0254195822543127,86,14.5190094760554,7.46648660526468e-25,0.26024886982301
"KwonNMC_15T",103,57,46,NA,NA,18,36,24,1200000,1830000,1550000,"YunOCD/KwonNMC_15T/ASY_DescriptiveInfo.Rdata",2.20161749405696,0.0338966316343448,100,22.1259819805563,2.59408007226716e-40,0.333657311707128
"KwonSNU_15T",45,29,16,NA,NA,18,42,24,1250000,1920000,1560000,"YunOCD/KwonSNU_15T/ASY_DescriptiveInfo.Rdata",1.88723833044775,0.0617963168434578,44,12.6599795898731,2.87796250289336e-16,0.287023909929479
