"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",0.370774058215037,0.0381691678972366,27,1.96195190126235,0.0601525092128214,0.0326196015761694
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",0.0492924810100421,0.0256721762651811,38,0.307831445243804,0.759891594687212,0.00714537139694443
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",-0.347929972507271,0.0207946594683226,50,-2.48471699680555,0.0163574780166638,-0.025690363310167
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",-0.411396324099894,0.0374008092324639,28,-2.21543700632725,0.0350340631934295,-0.0334067863579558
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",-0.2599555125498,0.0161529442851955,63,-2.0796441003984,0.0416333244091631,-0.0246540231904802
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",-0.0521000122823612,0.010217930669795,97,-0.51576380778664,0.60719299436276,-0.00228933524967933
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",0.106668171460921,0.0167614841566901,59,0.826248103277091,0.411992232641932,0.0109549013608207
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",-0.0218057031674086,0.00752058454394972,132,-0.251475636698951,0.801837476519527,-0.00789222733134442
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",-0.0846567154610442,0.0223018528830295,44,-0.567894511568257,0.572993303268344,-0.0190497241021395
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",-0.489428203026978,0.026661190070455,41,-3.17185727430556,0.00286719732220411,-0.0344031639985351
"Bergen_SVG",28,20,8,25,2,8,12,10,1232950,1822780,1462155,"ADHDs/Bergen_SVG/ASY_DescriptiveInfo.Rdata",0.161984133851386,0.0375229418448071,26,0.841694249551916,0.407634542257254,0.00929694265654222
"CAPS_UZH",36,21,15,NA,NA,8,18,12.5,1137280,1835190,1576350,"ADHDs/CAPS_UZH/ASY_DescriptiveInfo.Rdata",0.0648736307959995,0.0278362303885091,35,0.389241784775997,0.699455559113675,0.00632530969517149
"DAT_london",31,31,0,NA,NA,13,19,16,1169200,1506950,1340190,"ADHDs/DAT_london/ASY_DescriptiveInfo_nosex.Rdata",0.922772271252951,0.0459920752353763,30,5.1377785668899,1.57871665587724e-05,0.0659307876248685
"Dundee",23,10,13,NA,NA,10,18,13,1190680,1773720,1461230,"ADHDs/Dundee/ASY_DescriptiveInfo.Rdata",0.0157886510524092,0.0434836800326534,22,0.0757197104277286,0.940326449670427,0.014375899409589
"Hartford_Olin",109,58,52,106,3,12,19,16,1018607,1736154,1375669,"ADHDs/Hartford_Olin/ASY_DescriptiveInfo.Rdata",0.295948328643261,0.00984710100578651,105,3.04697453255428,0.00292392750460911,0.0242138021018392
