"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"EstherCOBRE",70,50,20,NA,NA,18,65,34.5,1070000,1920000,1505000,"EstherCOBRE/ASY_DescriptiveInfo.Rdata",0.290502190868964,0.0151042863978237,68,2.41309243090212,0.0185184757614476,0.0126273086571728
"EstherMCIC",164,102,62,150,5,18,60,27,1290000,1990000,1615000,"EstherMCIC/ASY_DescriptiveInfo.Rdata",0.261670009399204,0.00638417035129315,161,3.33051548542785,0.00107493049426685,0.0118239591770417
"FIDMAG",117,55,62,NA,NA,21,63,41,1211550,1850590,1509640,"FIDMAG/ASY_DescriptiveInfo.Rdata",0.0327083660296938,0.0089333474875372,111,0.346152809223372,0.729883134742695,-0.000784161804323359
"GEB",674,305,374,616,26,16.92,24.08,20.33,861850,1597510,1129565,"GEB/ASY_DescriptiveInfo.Rdata",0.200518116753714,0.00150680023275218,676,5.21732572820125,2.41707269445674e-07,0.00862929926965487
"GloriaBPSydney",100,47,53,91,8,14,30,22,995969,1784914,1360040,"GloriaBPSydney/ASY_DescriptiveInfo.Rdata",-0.169574293549412,0.0102462396011757,98,-1.68724291737895,0.0947372369745813,-0.00592025771619304
"JPCapeTown",26,10,16,NA,NA,19,56,29,1333950,1885170,1577910,"JPCapeTown/ASY_DescriptiveInfo.Rdata",-0.149651246463857,0.038892221068619,25,-0.76307462595269,0.452559860654585,-0.0063154319448804
"Malt",44,18,26,NA,NA,20,50,27.5,970748,1648073,1307202,"Malt/ASY_DescriptiveInfo.Rdata",-0.319085936819589,0.0250216170842385,41,-2.06791321703631,0.044996875770584,-0.0189851793715114
"MatthewSacchet",59,23,36,49,9,18.85,60.53,35.73,1060000,1710000,1430000,"MatthewSacchet/ASY_DescriptiveInfo.Rdata",0.638712973294697,0.0207582263987496,57,4.86429308438413,9.43244604613627e-06,0.0266891434008806
"MDD_Ilya",74,31,43,NA,NA,20,64,40.5,1300000,1930000,1570000,"MDD_Ilya/ASY_DescriptiveInfo.Rdata",-0.0220561201532333,0.0140879329044804,70,-0.185848171826318,0.85310132659834,-0.00240213222834411
"MichelleLBC",636,336,300,593,38,71.04,74.22,72.69,1059294,1812082,1433641,"MichelleLBC/ASY_DescriptiveInfo.Rdata",0.0573309573286122,0.0015873905219241,630,1.44013721556099,0.150325320459763,0.00222218592835377
"ASY_results_FOR2107",425,160,265,403,22,18,65,27,1150870,1948960,1544530,"Muenster/ASY_results_FOR2107/ASY_DescriptiveInfo.Rdata",0.234766835618842,0.00244656603226962,419,4.8112884121328,2.09606093968722e-06,0.0107728519466531
"ASY_results_MuensterCohort",739,323,416,725,14,17,65,32,930805,2015100,1432380,"Muenster/ASY_results_MuensterCohort/ASY_DescriptiveInfo.Rdata",-0.206712040216538,0.00141267625696437,722,-5.55820962662075,3.83700390574216e-08,-0.00822243269456593
"NESDA",65,23,42,NA,NA,21,56,40,992501,1906610,1499970,"NESDA/ASY_DescriptiveInfo.Rdata",-0.0215667957112447,0.0158767073545814,62,-0.171181134085464,0.864638799714203,-0.00275327537633546
"NeuroIMAGE",388,180,208,NA,NA,7.72,28.59,16.53,1259250,2025730,1579145,"NeuroIMAGE/ASY_DescriptiveInfo.Rdata",0.0599076690872621,0.00260883975106181,383,1.17394576754638,0.24114621029225,0.00256940522690932
"NicolaMAS",532,242,290,497,16,70.3,90.06,78.08,912609,1884820,1376990,"NicolaMAS/ASY_DescriptiveInfo.Rdata",-0.197761937238248,0.00196446029269771,518,-4.50532771312993,8.19754251669659e-06,-0.0101312364223349
"NicolaOATS",413,143,270,369,23,65,89,69,1052340,1882020,1425270,"NicolaOATS/ASY_DescriptiveInfo.Rdata",0.0191515304182241,0.00246958861866341,404,0.385417114994737,0.700131251819372,0.00106925149696632
"NORM_Moscow",54,54,0,NA,NA,16.07,27.62,22.94,1149026,1872418,1533725,"NORM_Moscow/ASY_DescriptiveInfo_nosex.Rdata",-0.488486957136296,0.0211190519555875,52,-3.5562387274325,0.000811906350689318,-0.0228832098502845
"NUIG",83,48,35,69,5,18,58,36,1270000,1960000,1570000,"NUIG/ASY_DescriptiveInfo.Rdata",-0.097449165878988,0.0116831182554099,85,-0.903706387066012,0.368705202371509,-0.00328295142989259
"01_Cheng_1.5T",38,11,27,NA,NA,18,49,30.5,1123950,1641540,1367960,"OCD/01_Cheng_1.5T/ASY_DescriptiveInfo.Rdata",0.599360714426255,0.0337033323713936,34,3.54586580540131,0.00116406101396333,0.0207000001994899
"01_Cheng_3T",93,27,66,NA,NA,22,39,25,933842,1753880,1307235,"OCD/01_Cheng_3T/ASY_DescriptiveInfo.Rdata",-0.134619843079707,0.0117332703613419,85,-1.2484130666447,0.215307562111514,-0.00541714080853732
"02_Heuvel_1.5T",49,19,30,44,5,21,53,29,1162690,1843920,1478330,"OCD/02_Heuvel_1.5T/ASY_DescriptiveInfo.Rdata",0.166363944813933,0.0225297440237117,44,1.11600326882693,0.270478587567201,0.00672834277127934
"02_Heuvel_3T",36,17,19,29,5,21.51,64.02,39.55,1271150,1780840,1567660,"OCD/02_Heuvel_3T/ASY_DescriptiveInfo.Rdata",-0.0703031287955358,0.0303779171199764,32,-0.403860727613587,0.689001479004242,-0.0043396053975232
"03_Huyser",23,9,14,21,2,8.67,16.83,14.42,1210000,1600000,1400000,"OCD/03_Huyser/ASY_DescriptiveInfo.Rdata",-1.05997346852242,0.0709896307720782,21,-4.97171626175225,6.40791231325012e-05,-0.0992068426218058
"04_Mataix_Cols",33,21,12,17,2,21,63,32,1200000,1970000,1450000,"OCD/04_Mataix_Cols/ASY_DescriptiveInfo.Rdata",-0.0290245264542081,0.0322716519860628,30,-0.161601724039757,0.872702951649233,-0.00355768442948607
"OXUK",35,16,19,31,4,13.7,18.88,16.27,1370000,1960000,1640000,"OXUK/ASY_DescriptiveInfo.Rdata",0.219872265536323,0.0292620544736011,34,1.30078186500375,0.202080587547235,0.00879617316868237
"GRADUAL",449,207,242,NA,NA,17,27,20,897723,1833040,1432528,"QiuOld/GRADUAL/ASY_DescriptiveInfo.Rdata",0.00337037350251714,0.00224720377462646,444,0.0710981069240173,0.943351687657431,8.69490605345033e-05
"OLDERS",193,58,135,NA,NA,30,80,60,1052606,1787736,1393392,"QiuOld/OLDERS/ASY_DescriptiveInfo.Rdata",0.0912242576641719,0.0052300048572562,191,1.2640403932568,0.207755982480232,0.00356459883875569
"QTIM",1040,366,674,NA,NA,15.4,30.11,22.04,1140000,2010000,1470000,"QTIM/ASY_DescriptiveInfo.Rdata",0.976260664650639,0.00142523401802322,1035,31.4228569868574,9.89680002476468e-153,0.0481165169960247
"Quinn",54,23,31,NA,NA,7,24,17,1280000,1880000,1570000,"Quinn/ASY_DescriptiveInfo.Rdata",0.534191692879,0.0219746227378936,51,3.85211107920429,0.000328548315358712,0.0300025590278691
"SaoPaulo1",69,45,24,NA,NA,17,43,27,787079,1316860,1045415,"SaoPaulo1/ASY_DescriptiveInfo.Rdata",0.0113687201261291,0.0149263376701292,66,0.0930569847970529,0.926140197167789,-0.000785809477210172
"SaoPaulo3",85,45,40,NA,NA,18,50,29,1014957,1860720,1465983,"SaoPaulo3/ASY_DescriptiveInfo.Rdata",0.0564974147543384,0.0119237616540115,83,0.517807359362141,0.605970140429417,0.00241970085615746
"SaudEPIGEN",68,39,29,63,5,18.35,54.11,33.44,920698,2020000,1560000,"SaudEPIGEN/ASY_DescriptiveInfo.Rdata",-0.192308997091068,0.0149778143408983,67,-1.58582061552615,0.117488848295324,-0.00782253263287041
"SHIP-2",448,250,198,408,22,31,89,57,1215740,2036700,1573160,"SHIP/SHIP-2/ASY_DescriptiveInfo.Rdata",0.119917199309854,0.000889743875746607,1131,4.03463907548635,5.8359865092617e-05,0.00653247815494194
"SHIP-TREND-0",937,528,409,855,36,21,81,51,1166230,2047120,1596805,"SHIP/SHIP-TREND-0/ASY_DescriptiveInfo.Rdata",0.164492918307192,0.00048286277279019,2098,7.53621751567599,7.15149226127593e-14,0.00827439161364147
"StenerEOP",47,20,27,NA,NA,12.01,18.78,16.13,1288205,1880424,1531958,"StenerEOP/ASY_DescriptiveInfo.Rdata",0.602696592023828,0.0251408849152887,46,4.13187966375419,0.000150436296046286,0.0438158819634505
"UMCG_sample_groenewold",23,6,17,NA,NA,24,66,44,1207950,1816640,1471080,"UMCG_sample_groenewold/ASY_DescriptiveInfo.Rdata",-0.43503968004554,0.0521252267431935,20,-1.99360226411806,0.0600129621013454,-0.0222802058939801
"1.5T_Adults_Lateralization",20,14,6,NA,NA,18,38,24.5,1084040,1685950,1424395,"Venkat/1.5T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",0.475596571728481,0.0585840026063127,18,2.07307739405884,0.0527964975875975,0.0225443646927819
"3T_Adults_Lateralization",170,108,62,NA,NA,18,45,26,995985,1710000,1410000,"Venkat/3T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",0.323560961903443,0.0061902696943173,169,4.21871880214122,3.99897686958886e-05,0.0179401006464719
"3T_Child_Adolescent_Lateralization",14,7,7,NA,NA,10,18,14,1140000,1670000,1340000,"Venkat/3T_Child_Adolescent_Lateralization/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Cousijn",40,25,15,37,3,17.66,26.04,21.68,979900,1884780,1481670,"Vermont/Cousijn/ASY_DescriptiveInfo.Rdata",-0.622021585051208,0.0306014211829438,38,-3.88452355360539,0.000397157461367565,-0.0311216234441799
"DStein",63,50,13,NA,NA,3,53,25,1170000,1860000,1600000,"Vermont/DStein/ASY_DescriptiveInfo.Rdata",0.164184232806634,0.0166143972319861,60,1.28231985106699,0.204662797903634,0.0065298534607568
"EStein",230,113,117,NA,NA,18,55,29.5,856579,1829470,1409095,"Vermont/EStein/ASY_DescriptiveInfo.Rdata",0.219503211663979,0.00449162644721667,227,3.31442581214647,0.00106882754697288,0.00964559650617131
"Foxe",22,15,4,NA,NA,20,55,40,875116,1410000,1285000,"Vermont/Foxe/ASY_DescriptiveInfo.Rdata",0.0688546533749712,0.0501185240822847,19,0.307927371027242,0.761487788805227,0.00255438546175911
"Garavan",15,11,4,NA,NA,19,33,22,1230000,1700000,1470000,"Vermont/Garavan/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"London",101,45,56,99,2,18,54,33,1317580,1897910,1578800,"Vermont/London/ASY_DescriptiveInfo.Rdata",-0.0674958248108589,0.0102273249304434,97,-0.668174575957526,0.505608994714467,-0.00805115814564589
"Luijten",43,27,16,NA,NA,18,28,22,1267940,1884160,1558980,"Vermont/Luijten/ASY_DescriptiveInfo.Rdata",-0.106652376815577,0.0264654569668475,37,-0.657449405091866,0.514961409964239,-0.00852628537458812
"Momenan",140,73,67,128,12,21,55,29,880047,1870000,1380000,"Vermont/Momenan/ASY_DescriptiveInfo.Rdata",0.234735508482998,0.00755551749611313,135,2.73746291595283,0.00702615816528759,0.0118161714369005
"Orr",14,13,1,NA,NA,14,19,16,1459160,1816790,1654990,"Vermont/Orr/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Ozlem",22,12,11,20,1,17,23,20,1002660,1603610,1363665,"Vermont/Ozlem/ASY_DescriptiveInfo.Rdata",0.00204488434787055,0.0454546404898181,21,0.00959135777226828,0.992437855824578,0.000807920369229138
"Paulus",31,18,13,NA,NA,18,55,37,1205720,1710840,1460350,"Vermont/Paulus/ASY_DescriptiveInfo.Rdata",0.649041515618775,0.0403542481499453,29,3.55494678861745,0.00131901296064341,0.0375318575273267
"Schmaal",18,18,0,NA,NA,29,56,43,1443460,1837480,1652215,"Vermont/Schmaal/ASY_DescriptiveInfo_nosex.Rdata",0.105033491861241,0.0591480010121343,16,0.43306418117135,0.670749496851831,0.00512193028210338
"Sinha",131,86,45,115,15,19,50,27,844969,1350000,1090000,"Vermont/Sinha/ASY_DescriptiveInfo.Rdata",0.216146704030827,0.00799499764712262,127,2.44542080242111,0.0158387588986084,0.0105950705959142
"Sjoerds",20,14,6,17,3,27,68,49.5,1260000,1850000,1565000,"Vermont/Sjoerds/ASY_DescriptiveInfo.Rdata",-0.264430553031977,0.0544716715099157,18,-1.15262605825096,0.264142058089841,-0.0138111180643994
"VanHolst",24,24,0,NA,NA,21,53,38.5,1295890,2013820,1674265,"Vermont/VanHolst/ASY_DescriptiveInfo_nosex.Rdata",-0.349569551242373,0.0442124764824124,23,-1.71253406031502,0.100249798834736,-0.0202594854574966
"Yucel",179,116,66,NA,NA,18,55,19,1290000,1990000,1590000,"Vermont/Yucel/ASY_DescriptiveInfo.Rdata",0.225658649783934,0.005761016365793,177,3.01066189858159,0.00298796824083079,0.00952741918767317
"Kwon_3T",89,54,35,NA,NA,18,48,25,1190000,1920000,1570000,"YunOCD/Kwon_3T/ASY_DescriptiveInfo.Rdata",0.21204731375469,0.0116191139958556,87,1.98918012452644,0.0498230503249137,0.0109344827451038
"KwonNMC_15T",103,57,46,NA,NA,18,36,24,1200000,1830000,1550000,"YunOCD/KwonNMC_15T/ASY_DescriptiveInfo.Rdata",0.0509700442524989,0.00981665659515246,101,0.514772213636646,0.607836910307024,0.00251418991708421
"KwonSNU_15T",45,29,16,NA,NA,18,42,24,1250000,1920000,1560000,"YunOCD/KwonSNU_15T/ASY_DescriptiveInfo.Rdata",-0.0366194336217835,0.0232714067781254,42,-0.240129684769603,0.811397916266366,-0.00183243023637672
