"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",1.28343199208358,0.0701384168904544,25,6.54424477200344,7.43386856194916e-07,0.16020419196197
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",0.847197189185518,0.033971788467048,39,5.35814549023762,4.02343795058168e-06,0.169201546984123
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",0.867344192086721,0.0275228594754657,49,6.13304959847288,1.45921450430656e-07,0.154497241891335
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",1.12927225735982,0.0564699281248714,28,6.08131721800744,1.4708670891979e-06,0.186095500448161
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",0.695803277322737,0.0200334048446215,61,5.47876048440245,8.60335836909794e-07,0.103224364300286
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",0.887917704260925,0.014831903455,93,8.60868153997807,1.78833454825469e-13,0.134772162850302
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",0.961587638604805,0.0239725474321112,60,7.51023954276902,3.3632030225744e-10,0.145007964296532
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",0.931219473290531,0.0108604913160435,131,10.6988972039872,1.38440039023073e-19,0.154447371231332
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",0.7015770494167,0.0265128761305132,46,4.80976992636939,1.65949984561403e-05,0.109053839721656
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",1.14337404285606,0.0384570256032211,42,7.49760499631125,2.84696967135669e-09,0.157679102478623
"Bergen_SVG",28,20,8,25,2,8,12,10,1232950,1822780,1462155,"ADHDs/Bergen_SVG/ASY_DescriptiveInfo.Rdata",1.30487256674763,0.0712056233740492,25,6.65357068059809,5.68327741187461e-07,0.188977345271144
