"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",0.563491842103652,0.0413843402878101,27,2.98171856003988,0.00600878425979808,0.0411226757652344
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",0.767609466237979,0.0331951832392071,38,4.79371958020784,2.52354100016742e-05,0.0596553096578601
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",0.935399799323521,0.035937159807181,39,5.91598777745351,6.77564102123746e-07,0.0596489316681749
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",1.2494080671833,0.071220410366854,24,6.24704033591648,1.86195025860086e-06,0.0658100249771225
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",0.760496906375153,0.0207931898758563,61,5.98815862895958,1.22361686387249e-07,0.0501194998560066
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",0.429785764601059,0.0117457838895361,92,4.14470381585895,7.55741802529054e-05,0.0311340192515159
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",0.509170584367713,0.0201719168212978,55,3.81028375625491,0.000352262368413753,0.0443649220692742
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",0.678698540158581,0.0107922443351464,113,7.24651742281259,5.63645007415832e-11,0.0435186116434875
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",0.565204795815989,0.0246750687363127,46,3.87484885860462,0.000336317418738708,0.0496321642958271
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",0.686219543519645,0.0294154435941465,41,4.44721092373063,6.50203209799109e-05,0.0382122421527157
"Bergen_SVG",28,20,8,25,2,8,12,10,1232950,1822780,1462155,"ADHDs/Bergen_SVG/ASY_DescriptiveInfo.Rdata",0.32792265145646,0.0390283938025599,26,1.70393607982587,0.100317905821099,0.0264769443676406
"CAPS_UZH",36,21,15,NA,NA,8,18,12.5,1137280,1835190,1576350,"ADHDs/CAPS_UZH/ASY_DescriptiveInfo.Rdata",0.950077035336029,0.0558201225590942,25,4.84446134259479,5.57556020863854e-05,0.0621972669596188
"DAT_london",31,31,0,NA,NA,13,19,16,1169200,1506950,1340190,"ADHDs/DAT_london/ASY_DescriptiveInfo_nosex.Rdata",0.771245186683141,0.0405440490309674,31,4.36282161168907,0.000132040548569832,0.0617908912879018
"Dundee",23,10,13,NA,NA,10,18,13,1190680,1773720,1461230,"ADHDs/Dundee/ASY_DescriptiveInfo.Rdata",-0.0220667439762043,0.0476306414568979,20,-0.101122524612167,0.920460100023757,-0.00244718160435031
"Hartford_Olin",109,58,52,106,3,12,19,16,1018607,1736154,1375669,"ADHDs/Hartford_Olin/ASY_DescriptiveInfo.Rdata",0.575504973333275,0.0108934858613614,106,5.95306973362926,3.45573824061279e-08,0.0376830703105154
"IMpACT_NL",141,59,82,121,15,19,63,32,1261830,1913790,1577095,"ADHDs/IMpACT_NL/ASY_DescriptiveInfo.Rdata",0.624289337362891,0.0132763176485833,89,5.92252867507198,5.85705164594015e-08,0.0493149975663642
"MGH_ADHD",69,29,40,63,6,18,59,31,1116080,1811500,1451765,"ADHDs/MGH_ADHD/ASY_DescriptiveInfo.Rdata",0.839684026237774,0.0211333536243662,63,6.71747220990219,6.19500010377656e-09,0.0628186247188079
"MTA",41,31,10,36,3,21,27,24,974013,1820500,1491000,"ADHDs/MTA/ASY_DescriptiveInfo.Rdata",1.21572688055715,0.0424145347330391,40,7.78445025499409,1.55280000999214e-09,0.0928385265853096
"NeuroImage_ADAM",78,54,24,67,11,12,23,16,1312270,1963260,1606255,"ADHDs/NeuroImage_ADAM/ASY_DescriptiveInfo.Rdata",0.695269537216886,0.0165559981958786,74,6.02121081707273,6.15497407666866e-08,0.0432987521652944
"NeuroImage_NIJM",39,23,16,34,5,10,23,18,1298620,1965620,1632120,"ADHDs/NeuroImage_NIJM/ASY_DescriptiveInfo.Rdata",0.316200086775999,0.0362065947392612,28,1.70278957931898,0.0996853054359757,0.0240721250383624
"NICAP",81,47,34,69,11,9,11,10,1326550,1877490,1595970,"ADHDs/NICAP/ASY_DescriptiveInfo.Rdata",0.465671752868954,0.0136842603791361,80,4.19104577582059,7.10765682678191e-05,0.0276010577828043
"NICHE",80,67,13,69,11,7,16,10,1272060,1862389,1563165,"ADHDs/NICHE/ASY_DescriptiveInfo.Rdata",0.566030287250496,0.0158930841512663,72,4.83616489423139,7.28786832080257e-06,0.0460393196723953
"NIH",304,205,99,NA,NA,4,18,10,1146550,1829489,1460903,"ADHDs/NIH/ASY_DescriptiveInfo.Rdata",0.304509574629852,0.00505489391555858,206,4.38112985148117,1.87931388676e-05,0.0337244415973548
"NYU ADHD",40,22,18,NA,NA,20,49,31,934852,1762720,1497460,"ADHDs/NYU ADHD/ASY_DescriptiveInfo.Rdata",0.534310973688471,0.028568602707549,39,3.37927931135573,0.00166086383174514,0.0477318586215822
"OHSU",112,60,52,NA,NA,7,13,10,966984,1890000,1450000,"ADHDs/OHSU/ASY_DescriptiveInfo.Rdata",0.707821397724927,0.0128918099540065,96,6.97123229526137,3.97469151091133e-10,0.0513965633320185
"UAB-ADHD",95,64,31,NA,NA,6,50,27,1004270,1972030,1448310,"ADHDs/UAB-ADHD/ASY_DescriptiveInfo.Rdata",0.750605301832159,0.014401170332239,88,7.08119625510624,3.33536743976114e-10,0.0486323513009392
