"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",-0.410221926170061,0.0401533709020495,26,-2.13157565551594,0.0426587100096839,-0.0247145722840213
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",-0.632161580396347,0.0315740561017001,37,-3.89690569833424,0.000394466406281814,-0.0332607819208583
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",-0.444916324646432,0.0215485346660479,50,-3.17733808915283,0.00254842612742184,-0.0225312390734664
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",-0.371678687988194,0.0356357507850771,29,-2.03576801555058,0.0510004723413041,-0.0251065672917407
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",-0.430021872383312,0.0170696782088129,63,-3.4401749790665,0.00103669769207769,-0.019129484632257
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",-0.19280234496158,0.0103937384909321,97,-1.90864583771402,0.0592641541744809,-0.0123902694538266
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",-0.729546853082631,0.0200971318320855,62,-5.79059862907925,2.50745469508101e-07,-0.0269945171237487
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",-0.426029215381695,0.00820113117428099,132,-4.91320859354789,2.60624675992095e-06,-0.0211091810349296
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",-0.762221823560943,0.0274572564714103,46,-5.22552955122165,4.10870692404716e-06,-0.0390717813935147
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",-0.54053889406456,0.0279534426341041,40,-3.46113769385993,0.00129371039872474,-0.0232444012118215
"Bergen_SVG",28,20,8,25,2,8,12,10,1232950,1822780,1462155,"ADHDs/Bergen_SVG/ASY_DescriptiveInfo.Rdata",-0.646427767415194,0.0431762296158106,27,-3.42057422629461,0.00200234934462299,-0.0363037463558604
"CAPS_UZH",36,21,15,NA,NA,8,18,12.5,1137280,1835190,1576350,"ADHDs/CAPS_UZH/ASY_DescriptiveInfo.Rdata",-0.319378047134982,0.0300286048141679,34,-1.8894660078211,0.0673816666752988,-0.0147482626933617
"DAT_london",31,31,0,NA,NA,13,19,16,1169200,1506950,1340190,"ADHDs/DAT_london/ASY_DescriptiveInfo_nosex.Rdata",-0.17578976903728,0.0327564845628739,30,-0.978756011395886,0.335527920185104,-0.00923154189785176
"Dundee",23,10,13,NA,NA,10,18,13,1190680,1773720,1461230,"ADHDs/Dundee/ASY_DescriptiveInfo.Rdata",0.695094557621527,0.0539816618268493,22,3.33355639112443,0.00301222207970728,0.0376356933270788
"Hartford_Olin",109,58,52,106,3,12,19,16,1018607,1736154,1375669,"ADHDs/Hartford_Olin/ASY_DescriptiveInfo.Rdata",-0.321628439301385,0.0099219096838087,105,-3.31136745386994,0.00127356482712951,-0.0174875304920088
"IMpACT_NL",141,59,82,121,15,19,63,32,1261830,1913790,1577095,"ADHDs/IMpACT_NL/ASY_DescriptiveInfo.Rdata",-0.441039264741419,0.0120577782035365,90,-4.20724644000946,6.1005359858147e-05,-0.0183614999421698
"MGH_ADHD",69,29,40,63,6,18,59,31,1116080,1811500,1451765,"ADHDs/MGH_ADHD/ASY_DescriptiveInfo.Rdata",-0.275023808467634,0.0159664468863388,64,-2.21731283078476,0.0301600124946337,-0.0172573878031533
"MTA",41,31,10,36,3,21,27,24,974013,1820500,1491000,"ADHDs/MTA/ASY_DescriptiveInfo.Rdata",-0.40103280804987,0.0263515525991752,40,-2.56786289322988,0.0140744497122778,-0.0209978128620374
"NeuroImage_ADAM",78,54,24,67,11,12,23,16,1312270,1963260,1606255,"ADHDs/NeuroImage_ADAM/ASY_DescriptiveInfo.Rdata",-0.60393345500226,0.0157649041204731,74,-5.23021714227263,1.51785161720134e-06,-0.0294363507037111
"NeuroImage_NIJM",39,23,16,34,5,10,23,18,1298620,1965620,1632120,"ADHDs/NeuroImage_NIJM/ASY_DescriptiveInfo.Rdata",-0.356347713297684,0.0279866275364801,37,-2.19667483377822,0.0343858816748022,-0.016762377604024
