"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",-0.644026148008859,0.0431208871306987,27,-3.40786605090863,0.00206840872006706,-0.0446477293484049
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",-0.318178378380183,0.0269389420572903,38,-1.98702333611789,0.0541638376071531,-0.0560792046798861
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",-0.325521415854649,0.0206467077664707,50,-2.32468789328391,0.0241897200171756,-0.0372008403669968
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",-0.559996340065198,0.0385599316814403,29,-3.06722627574043,0.00464666698587503,-0.0628546749049195
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",-0.430685637313262,0.0170741415483432,63,-3.4454850985061,0.001019734273376,-0.045096252517713
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",-0.727697583296357,0.0130388854264709,96,-7.16699002059649,1.5725050921489e-10,-0.0768792006592094
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",-0.313023594157074,0.0171965882827788,60,-2.44479242481643,0.0174473972668785,-0.0371777412198613
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",-0.325479796385691,0.007977034461573,131,-3.73947816104009,0.000274571346553718,-0.0365719660824192
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",-0.379590525605741,0.0228094570971239,46,-2.60234153313765,0.0124175103338759,-0.0377407306476369
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",-0.378448316774122,0.0255145610532044,41,-2.452625408762,0.0185255590735583,-0.0591670683159451
"Bergen_SVG",28,20,8,25,2,8,12,10,1232950,1822780,1462155,"ADHDs/Bergen_SVG/ASY_DescriptiveInfo.Rdata",-0.42094991478543,0.0388785505492475,27,-2.22745757787216,0.0344454118040753,-0.0557446778153128
"CAPS_UZH",36,21,15,NA,NA,8,18,12.5,1137280,1835190,1576350,"ADHDs/CAPS_UZH/ASY_DescriptiveInfo.Rdata",-0.184044884703279,0.0290553217083635,34,-1.08882422157597,0.283889212348537,-0.0224505315896041
"DAT_london",31,31,0,NA,NA,13,19,16,1169200,1506950,1340190,"ADHDs/DAT_london/ASY_DescriptiveInfo_nosex.Rdata",-1.25073946827923,0.0574895035082486,30,-6.96382263867008,9.78340801775398e-08,-0.131441989863889
"Dundee",23,10,13,NA,NA,10,18,13,1190680,1773720,1461230,"ADHDs/Dundee/ASY_DescriptiveInfo.Rdata",1.0438205503073,0.0735609843153296,20,4.78338668373368,0.000113278383370202,0.0919658973110658
"Hartford_Olin",109,58,52,106,3,12,19,16,1018607,1736154,1375669,"ADHDs/Hartford_Olin/ASY_DescriptiveInfo.Rdata",-0.272731309338664,0.00997299214948837,103,-2.78132453657111,0.00643903303962801,-0.0207131498545006
"IMpACT_NL",141,59,82,121,15,19,63,32,1261830,1913790,1577095,"ADHDs/IMpACT_NL/ASY_DescriptiveInfo.Rdata",-0.250460802426826,0.00763974301315663,134,-2.91009155003053,0.00423228264572175,-0.0255051068700443
"MGH_ADHD",69,29,40,63,6,18,59,31,1116080,1811500,1451765,"ADHDs/MGH_ADHD/ASY_DescriptiveInfo.Rdata",-0.239981963846133,0.015827625715165,64,-1.93479644747039,0.0574375204037758,-0.0287790790839915
"MTA",41,31,10,36,3,21,27,24,974013,1820500,1491000,"ADHDs/MTA/ASY_DescriptiveInfo.Rdata",-0.200188620729179,0.0255009435483681,39,-1.26610400630361,0.212986609443815,-0.0310118212719448
"NeuroImage_ADAM",78,54,24,67,11,12,23,16,1312270,1963260,1606255,"ADHDs/NeuroImage_ADAM/ASY_DescriptiveInfo.Rdata",-0.431123495695498,0.0143807070298731,75,-3.75844749984534,0.000336145232872923,-0.0303814804079583
"NeuroImage_NIJM",39,23,16,34,5,10,23,18,1298620,1965620,1632120,"ADHDs/NeuroImage_NIJM/ASY_DescriptiveInfo.Rdata",-0.322482172709815,0.0269742916886621,38,-2.01390052309196,0.0511400683539384,-0.0314593904343915
"NICAP",81,47,34,69,11,9,11,10,1326550,1877490,1595970,"ADHDs/NICAP/ASY_DescriptiveInfo.Rdata",-0.668090537224863,0.0156816984995475,77,-5.90041586182649,9.15970757578535e-08,-0.0638541404159261
"NICHE",80,67,13,69,11,7,16,10,1272060,1862389,1563165,"ADHDs/NICHE/ASY_DescriptiveInfo.Rdata",-0.74336292660208,0.0163627464144001,77,-6.56520360464319,5.4664127273496e-09,-0.0852707385104663
"NIH",304,205,99,NA,NA,4,18,10,1146550,1829489,1460903,"ADHDs/NIH/ASY_DescriptiveInfo.Rdata",-0.352158908119141,0.00520592131511683,203,-5.02983527561329,1.07745129893216e-06,-0.0471411439696362
"NYU ADHD",40,22,18,NA,NA,20,49,31,934852,1762720,1497460,"ADHDs/NYU ADHD/ASY_DescriptiveInfo.Rdata",-0.149779339895225,0.0252804231332431,39,-0.947287721010876,0.349325103035698,-0.0241442696811108
"OHSU",112,60,52,NA,NA,7,13,10,966984,1890000,1450000,"ADHDs/OHSU/ASY_DescriptiveInfo.Rdata",-0.0800342203632989,0.00937572652536991,106,-0.827880412813491,0.409598265464809,-0.00709396718948468
"UAB-ADHD",95,64,31,NA,NA,6,50,27,1004270,1972030,1448310,"ADHDs/UAB-ADHD/ASY_DescriptiveInfo.Rdata",-0.358072301955864,0.0114420202872472,92,-3.45312422724717,0.000839381053964549,-0.0458863423574662
"UCHZ",39,21,18,NA,NA,9,53,15,1059950,1864990,1483240,"ADHDs/UCHZ/ASY_DescriptiveInfo.Rdata",-0.426998916667803,0.0287148430899405,37,-2.63219810115959,0.012301809347592,-0.0467901973921702
"HUBIN_KASP",77,43,34,70,4,20,68.97,44.85,1321762,1992782,1560192,"Aldo/HUBIN_KASP/ASY_DescriptiveInfo.Rdata",-0.682781617259219,0.0162249390583363,75,-5.95235214028041,7.89852967872425e-08,-0.0579125268945883
"TOP15T",303,159,144,279,22,18.28,73.4,33.97,1199482,2065684,1613283,"Aldo/TOP15T/ASY_DescriptiveInfo.Rdata",-0.36016630863424,0.00356140429745019,298,-6.22785767280284,1.60600659380013e-09,-0.0353924375848169
"TOP3T_0",380,204,176,277,42,12.5,78,31.1,1080887,2023835,1546874,"Aldo/TOP3T_0/ASY_DescriptiveInfo.Rdata",-0.531205785799351,0.00306744568127245,371,-10.2455261609355,7.39444362759262e-22,-0.0765655880221797
"TOP3T_GE750",386,178,208,275,23,12.01,88,42,1190360,1981293,1545960,"Aldo/TOP3T_GE750/ASY_DescriptiveInfo.Rdata",-0.661264158245653,0.00324105091353768,375,-12.8223877614353,1.84306905362203e-31,-0.07562126417028
"Anna",165,92,73,NA,NA,8,17,15,1211620,1999940,1549165,"Anna/ASY_DescriptiveInfo.Rdata",-0.308400479187817,0.00650655545205986,160,-3.91316339368641,0.000134443799954885,-0.0503807317147304
"AnneU",30,16,14,28,2,19,40,26.5,1070000,1790000,1425000,"AnneU/ASY_DescriptiveInfo.Rdata",-0.211512786998103,0.0340789609843951,29,-1.15850324639647,0.256110311982442,-0.0193030930876947
"BIG",2326,973,1353,1995,103,17.39,82.66,22.47,1076480,2086070,1610760,"BIG/ASY_DescriptiveInfo.Rdata",-0.314408155053943,0.000453707844350286,2312,-15.1210384782829,2.48562968158769e-49,-0.0371075475615795
"BILGIN",453,221,232,248,205,18.08,57.18,24.03,1111532,1835334,1396760,"BILGIN/ASY_DescriptiveInfo.Rdata",-0.498477922790513,0.00250387554511085,448,-10.562557812376,1.94858739503942e-23,-0.0485035211718464
"CAMH_ASD",146,77,69,139,6,18,86,40,1123430,1833770,1471570,"CAMH_ASD/ASY_DescriptiveInfo.Rdata",-0.611806148937951,0.00824412070791072,143,-7.34167378725541,1.46269801014422e-11,-0.0628784119035936
"Christoph",85,44,41,NA,NA,21,75,35,1240000,1930000,1570000,"Christoph/ASY_DescriptiveInfo.Rdata",-0.48381307766406,0.0131416182006986,84,-4.4605361785435,2.51599443547043e-05,-0.0379114387328016
"ClarissaBr",398,149,249,110,5,18,55,32,811432,1900000,1330000,"ClarissaBr/ASY_DescriptiveInfo.Rdata",-0.382653136838344,0.00273081860449392,392,-7.58580287714915,2.4256847177251e-13,-0.0385153535004183
"Colm_UCSF",88,46,42,NA,NA,13,17,15,1230000,1810000,1560000,"Colm_UCSF/ASY_DescriptiveInfo.Rdata",-0.682348382283705,0.0162210481237183,75,-5.94857528532626,8.02324840292699e-08,-0.0727680049743273
"ClinG_sample",323,132,191,307,15,18,58,24,1062340,2081450,1581790,"Egle/ClinG_sample/ASY_DescriptiveInfo.Rdata",-0.50716183224531,0.00354907723912959,317,-9.04399101389875,1.54608237262343e-17,-0.0544721414555697
"HMS_sample",55,21,34,44,7,19,64,41,1155270,1921180,1525650,"Egle/HMS_sample/ASY_DescriptiveInfo.Rdata",-0.132780517035457,0.0183420969609473,54,-0.98472666955414,0.329150057581275,-0.00858577968099012
"EstherCOBRE",70,50,20,NA,NA,18,65,34.5,1070000,1920000,1505000,"EstherCOBRE/ASY_DescriptiveInfo.Rdata",-0.102654988875682,0.0152313488389475,65,-0.833973072053521,0.407350567925828,-0.00732363208398096
"EstherMCIC",164,102,62,150,5,18,60,27,1290000,1990000,1615000,"EstherMCIC/ASY_DescriptiveInfo.Rdata",-0.39132920566275,0.00660471946995288,162,-4.99615684244961,1.50231904561894e-06,-0.0517622063758618
"FIDMAG",117,55,62,NA,NA,21,63,41,1211550,1850590,1509640,"FIDMAG/ASY_DescriptiveInfo.Rdata",-0.484111104133748,0.00979984018046314,113,-5.1688921415133,1.0261284378937e-06,-0.0629506133347613
"GEB",674,305,374,616,26,16.92,24.08,20.33,861850,1597510,1129565,"GEB/ASY_DescriptiveInfo.Rdata",-0.294903259143214,0.00155280352102179,671,-7.6447662144902,7.26681689025407e-14,-0.0287131504318314
"GloriaBPSydney",100,47,53,91,8,14,30,22,995969,1784914,1360040,"GloriaBPSydney/ASY_DescriptiveInfo.Rdata",-0.425212398625624,0.0109040279197248,99,-4.25212398625624,4.80379252410003e-05,-0.0369316095762438
"JPCapeTown",26,10,16,NA,NA,19,56,29,1333950,1885170,1577910,"JPCapeTown/ASY_DescriptiveInfo.Rdata",-0.356641153395981,0.0425438582459123,24,-1.78320576697991,0.0872064039116938,-0.0548131637316629
"Malt",44,18,26,NA,NA,20,50,27.5,970748,1648073,1307202,"Malt/ASY_DescriptiveInfo.Rdata",-0.471119156289553,0.0270969909685729,40,-3.01663448835655,0.00442858202634264,-0.0366093340382743
"MatthewSacchet",59,23,36,49,9,18.85,60.53,35.73,1060000,1710000,1430000,"MatthewSacchet/ASY_DescriptiveInfo.Rdata",-0.614566038250646,0.0204973397876819,57,-4.6803955058866,1.81010754469687e-05,-0.0653701323486422
"MDD_Ilya",74,31,43,NA,NA,20,64,40.5,1300000,1930000,1570000,"MDD_Ilya/ASY_DescriptiveInfo.Rdata",-0.385647417218481,0.0153480280743377,69,-3.22655778322812,0.00191723906349184,-0.0348524894216503
"MichelleLBC",636,336,300,593,38,71.04,74.22,72.69,1059294,1812082,1433641,"MichelleLBC/ASY_DescriptiveInfo.Rdata",-0.326967219715923,0.00166949886114799,630,-8.21332284201028,1.22206193586012e-15,-0.0455549342096557
"ASY_results_FOR2107",425,160,265,403,22,18,65,27,1150870,1948960,1544530,"Muenster/ASY_results_FOR2107/ASY_DescriptiveInfo.Rdata",-0.0891663727735266,0.00246072382602155,407,-1.80107244432413,0.0724315445600484,-0.0144055415463786
"ASY_results_MuensterCohort",739,323,416,725,14,17,65,32,930805,2015100,1432380,"Muenster/ASY_results_MuensterCohort/ASY_DescriptiveInfo.Rdata",0.565205076129993,0.00164968476392824,702,14.9859305681171,2.97301847044326e-44,0.0783438161050336
"NESDA",65,23,42,NA,NA,21,56,40,992501,1906610,1499970,"NESDA/ASY_DescriptiveInfo.Rdata",-0.360355034357769,0.0171762560547338,61,-2.83743837797287,0.00616571632642126,-0.05759141978768
"NeuroIMAGE",388,180,208,NA,NA,7.72,28.59,16.53,1259250,2025730,1579145,"NeuroIMAGE/ASY_DescriptiveInfo.Rdata",-0.406941092974115,0.00284947506993548,379,-7.93274228734096,2.43733495986468e-14,-0.0399903705143816
"NicolaMAS",532,242,290,497,16,70.3,90.06,78.08,912609,1884820,1376990,"NicolaMAS/ASY_DescriptiveInfo.Rdata",-0.284890730503607,0.00199345088920199,521,-6.50898949043787,1.78073369157577e-10,-0.0348167646990888
"NicolaOATS",413,143,270,369,23,65,89,69,1052340,1882020,1425270,"NicolaOATS/ASY_DescriptiveInfo.Rdata",-0.378786921219316,0.00261399942888635,409,-7.66985058469795,1.27074495413509e-13,-0.0452361754758285
