"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",-1.13881898294155,0.0610538643686673,26,-5.91747701723605,3.04661877011731e-06,-0.162045316153992
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",-0.912631867975733,0.035411211580561,39,-5.7719907361148,1.07390050586885e-06,-0.146235511668001
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",-0.813624315518626,0.026097887517678,50,-5.81043981699843,4.3067782317005e-07,-0.116686932792888
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",-1.11745862962618,0.056012306705621,28,-6.01769888569165,1.74499071552564e-06,-0.179933368285334
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",-0.962621303591919,0.0232272997946746,62,-7.64056972811107,1.66475429604384e-10,-0.135370090569668
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",-1.06275501221664,0.0161311763710907,96,-10.4669229934678,1.48197680985099e-17,-0.155834060358203
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",-0.725591860062628,0.0207088815359766,60,-5.66705358989465,4.38704397117993e-07,-0.104242113700926
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",-1.14034316372751,0.0123148601905227,133,-13.2004264765215,5.99431478827439e-26,-0.175155290047147
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",-1.26085028055307,0.038188759893306,46,-8.64395402629062,3.38566054335271e-11,-0.168655086417938
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",-1.44349441034603,0.04861519181786,41,-9.35491297305379,1.00064179232367e-11,-0.180465091518727
"Bergen_SVG",28,20,8,25,2,8,12,10,1232950,1822780,1462155,"ADHDs/Bergen_SVG/ASY_DescriptiveInfo.Rdata",-1.20858390115468,0.0640865749283383,26,-6.27998616602913,1.2004905041496e-06,-0.144377008755016
"CAPS_UZH",36,21,15,NA,NA,8,18,12.5,1137280,1835190,1576350,"ADHDs/CAPS_UZH/ASY_DescriptiveInfo.Rdata",-1.16323173097123,0.0479015437134045,34,-6.88177172665885,6.31666463225673e-08,-0.151444190869043
"DAT_london",31,31,0,NA,NA,13,19,16,1169200,1506950,1340190,"ADHDs/DAT_london/ASY_DescriptiveInfo_nosex.Rdata",-0.925135745049706,0.0446230647932605,31,-5.23335807074173,1.09994457418893e-05,-0.108856462208659
"Dundee",23,10,13,NA,NA,10,18,13,1190680,1773720,1461230,"ADHDs/Dundee/ASY_DescriptiveInfo.Rdata",-1.56539255520964,0.0967489967805601,22,-7.50735896263344,1.66771393225535e-07,-0.200684156273271
"Hartford_Olin",109,58,52,106,3,12,19,16,1018607,1736154,1375669,"ADHDs/Hartford_Olin/ASY_DescriptiveInfo.Rdata",-0.892371267288445,0.0130669461620653,106,-9.23076016474117,3.02291956550489e-15,-0.130210923694304
"IMpACT_NL",141,59,82,121,15,19,63,32,1261830,1913790,1577095,"ADHDs/IMpACT_NL/ASY_DescriptiveInfo.Rdata",-0.977282169700919,0.011026419549311,133,-11.3128590044628,3.32900912310561e-21,-0.147762769358285
"MGH_ADHD",69,29,40,63,6,18,59,31,1116080,1811500,1451765,"ADHDs/MGH_ADHD/ASY_DescriptiveInfo.Rdata",-0.977978055264231,0.0230971959107688,63,-7.82382444211385,7.25484447602481e-11,-0.120471643773294
"MTA",41,31,10,36,3,21,27,24,974013,1820500,1491000,"ADHDs/MTA/ASY_DescriptiveInfo.Rdata",-1.01742860308756,0.0370141580778135,40,-6.51472174828742,8.94068588542455e-08,-0.164014078472369
"NeuroImage_ADAM",78,54,24,67,11,12,23,16,1312270,1963260,1606255,"ADHDs/NeuroImage_ADAM/ASY_DescriptiveInfo.Rdata",-1.18403130588093,0.0226795342220407,74,-10.2540118976895,7.42423433848726e-16,-0.163552869061413
"NeuroImage_NIJM",39,23,16,34,5,10,23,18,1298620,1965620,1632120,"ADHDs/NeuroImage_NIJM/ASY_DescriptiveInfo.Rdata",-1.49047592607029,0.0555462958709881,37,-9.18791066975586,4.3811325843533e-11,-0.181099788235107
"NICAP",81,47,34,69,11,9,11,10,1326550,1877490,1595970,"ADHDs/NICAP/ASY_DescriptiveInfo.Rdata",-1.22519747852544,0.0216117830949697,80,-11.0267773067289,1.00059934095893e-17,-0.172481771657393
"NICHE",80,67,13,69,11,7,16,10,1272060,1862389,1563165,"ADHDs/NICHE/ASY_DescriptiveInfo.Rdata",-1.1026456313636,0.0203533379010458,78,-9.80052874496339,3.05246788728521e-15,-0.182482540037358
"NIH",304,205,99,NA,NA,4,18,10,1146550,1829489,1460903,"ADHDs/NIH/ASY_DescriptiveInfo.Rdata",-0.90035584925918,0.00678898709008507,206,-12.9538648922285,1.82825772299888e-28,-0.13791961279142
"NYU ADHD",40,22,18,NA,NA,20,49,31,934852,1762720,1497460,"ADHDs/NYU ADHD/ASY_DescriptiveInfo.Rdata",-0.829607078834051,0.0344647167339945,38,-5.18089454677579,7.53559453905177e-06,-0.113705157449128
"OHSU",112,60,52,NA,NA,7,13,10,966984,1890000,1450000,"ADHDs/OHSU/ASY_DescriptiveInfo.Rdata",-1.07298503251687,0.0144554902752534,108,-11.2022926189495,8.58964272924839e-20,-0.153879895090016
"UAB-ADHD",95,64,31,NA,NA,6,50,27,1004270,1972030,1448310,"ADHDs/UAB-ADHD/ASY_DescriptiveInfo.Rdata",-1.08535884221504,0.0170860420235182,92,-10.4668216246775,2.39688978688657e-17,-0.146450049633549
"UCHZ",39,21,18,NA,NA,9,53,15,1059950,1864990,1483240,"ADHDs/UCHZ/ASY_DescriptiveInfo.Rdata",-1.06478798080001,0.0401765826161047,38,-6.64959880881474,7.35495480041961e-08,-0.148975547471394
"HUBIN_KASP",77,43,34,70,4,20,68.97,44.85,1321762,1992782,1560192,"Aldo/HUBIN_KASP/ASY_DescriptiveInfo.Rdata",-0.900998736816029,0.0184986758141058,75,-7.85472488407774,2.25407959835781e-11,-0.135965474911445
"TOP15T",303,159,144,279,22,18.28,73.4,33.97,1199482,2065684,1613283,"Aldo/TOP15T/ASY_DescriptiveInfo.Rdata",-0.872630572856122,0.0046178664158582,298,-15.0891931821512,1.30182961660198e-38,-0.138793278340036
"TOP3T_0",380,204,176,277,42,12.5,78,31.1,1080887,2023835,1546874,"Aldo/TOP3T_0/ASY_DescriptiveInfo.Rdata",-0.942074128940402,0.00383976551119524,375,-18.2674951162297,8.82877984835945e-54,-0.137050982686269
"TOP3T_GE750",386,178,208,275,23,12.01,88,42,1190360,1981293,1545960,"Aldo/TOP3T_GE750/ASY_DescriptiveInfo.Rdata",-0.818812024995485,0.00346812095100936,384,-16.0662520808907,8.59874954257719e-45,-0.130916522068854
"Anna",165,92,73,NA,NA,8,17,15,1211620,1999940,1549165,"Anna/ASY_DescriptiveInfo.Rdata",-0.933307723264283,0.00891634567175391,160,-11.8423474157393,1.24013272727578e-23,-0.143784577621156
"AnneU",30,16,14,28,2,19,40,26.5,1070000,1790000,1425000,"AnneU/ASY_DescriptiveInfo.Rdata",-1.01057573389564,0.0520907467920468,28,-5.44211687711893,8.29332874779848e-06,-0.141734856820097
"BIG",2326,973,1353,1995,103,17.39,82.66,22.47,1076480,2086070,1610760,"BIG/ASY_DescriptiveInfo.Rdata",-1.05234206147929,0.000669703408266915,2319,-50.6875058501766,0,-0.156680553610219
"BILGIN",453,221,232,248,205,18.08,57.18,24.03,1111532,1835334,1396760,"BILGIN/ASY_DescriptiveInfo.Rdata",-1.04255991473972,0.00342992352869121,449,-22.1160355651717,7.47329344511542e-74,-0.143367368194513
"CAMH_ASD",146,77,69,139,6,18,86,40,1123430,1833770,1471570,"CAMH_ASD/ASY_DescriptiveInfo.Rdata",-1.05225208395418,0.0109409663668518,141,-12.5390307297813,1.06474168482473e-24,-0.155383854278603
"Christoph",85,44,41,NA,NA,21,75,35,1240000,1930000,1570000,"Christoph/ASY_DescriptiveInfo.Rdata",-0.930258004437501,0.0168551762048238,84,-8.57655502866411,4.22313705369525e-13,-0.133270114005659
"ClarissaBr",398,149,249,110,5,18,55,32,811432,1900000,1330000,"ClarissaBr/ASY_DescriptiveInfo.Rdata",-0.971949118508762,0.00372744947970881,394,-19.3171066711124,5.6303431352711e-59,-0.140460719544063
"Colm_UCSF",88,46,42,NA,NA,13,17,15,1230000,1810000,1560000,"Colm_UCSF/ASY_DescriptiveInfo.Rdata",-0.963033798182611,0.017220200567306,84,-8.87873291622021,1.04104783740067e-13,-0.152309046469273
"ClinG_sample",323,132,191,307,15,18,58,24,1062340,2081450,1581790,"Egle/ClinG_sample/ASY_DescriptiveInfo.Rdata",-1.04677032449671,0.00483707517538586,319,-18.7251968192333,2.64613006555756e-53,-0.153416238927432
"HMS_sample",55,21,34,44,7,19,64,41,1155270,1921180,1525650,"Egle/HMS_sample/ASY_DescriptiveInfo.Rdata",-0.996971246314057,0.0272177424179728,54,-7.39373664859219,9.45181720475548e-10,-0.152562885830839
"EstherCOBRE",70,50,20,NA,NA,18,65,34.5,1070000,1920000,1505000,"EstherCOBRE/ASY_DescriptiveInfo.Rdata",-0.998117594000572,0.0234081150894804,63,-7.98494075200458,3.79100246708491e-11,-0.152055308811858
"EstherMCIC",164,102,62,150,5,18,60,27,1290000,1990000,1615000,"EstherMCIC/ASY_DescriptiveInfo.Rdata",-1.14560744868205,0.0102235074891228,161,-14.5812023197362,3.0756166220027e-31,-0.166930417478471
"FIDMAG",117,55,62,NA,NA,21,63,41,1211550,1850590,1509640,"FIDMAG/ASY_DescriptiveInfo.Rdata",-0.845190102823683,0.0116997685772031,115,-9.10297599412898,3.18897884189082e-15,-0.123405991873427
"GEB",674,305,374,616,26,16.92,24.08,20.33,861850,1597510,1129565,"GEB/ASY_DescriptiveInfo.Rdata",-1.14029193746759,0.00244464126122488,674,-29.6256535673253,3.70516773674634e-124,-0.178335698886785
"GloriaBPSydney",100,47,53,91,8,14,30,22,995969,1784914,1360040,"GloriaBPSydney/ASY_DescriptiveInfo.Rdata",-0.902669995002689,0.0143612914279498,97,-8.9359770449604,2.65645411260133e-14,-0.124387977339572
"JPCapeTown",26,10,16,NA,NA,19,56,29,1333950,1885170,1577910,"JPCapeTown/ASY_DescriptiveInfo.Rdata",-0.713189555873274,0.0501727868521343,24,-3.56594777936637,0.00156456352776949,-0.146357304593666
"Malt",44,18,26,NA,NA,20,50,27.5,970748,1648073,1307202,"Malt/ASY_DescriptiveInfo.Rdata",-0.847534896117992,0.0308899477288379,43,-5.62191049431244,1.2937145654334e-06,-0.115308632105359
"MatthewSacchet",59,23,36,49,9,18.85,60.53,35.73,1060000,1710000,1430000,"MatthewSacchet/ASY_DescriptiveInfo.Rdata",-1.278395728817,0.0324490682094424,55,-9.56663764389677,2.66238015569519e-13,-0.176723315690292
"MDD_Ilya",74,31,43,NA,NA,20,64,40.5,1300000,1930000,1570000,"MDD_Ilya/ASY_DescriptiveInfo.Rdata",-0.79235738913152,0.0185058467050093,70,-6.67652203470517,4.83036670827427e-09,-0.119927086550537
"MichelleLBC",636,336,300,593,38,71.04,74.22,72.69,1059294,1812082,1433641,"MichelleLBC/ASY_DescriptiveInfo.Rdata",-0.975562489908947,0.00233892406633704,630,-24.5058501250955,1.17392776631677e-93,-0.142541724248642
"ASY_results_FOR2107",425,160,265,403,22,18,65,27,1150870,1948960,1544530,"Muenster/ASY_results_FOR2107/ASY_DescriptiveInfo.Rdata",-0.93349806202786,0.00342651388044125,418,-19.1082287700429,5.89963918522122e-59,-0.142134378525489
"ASY_results_MuensterCohort",739,323,416,725,14,17,65,32,930805,2015100,1432380,"Muenster/ASY_results_MuensterCohort/ASY_DescriptiveInfo.Rdata",-1.28876395798018,0.00254230037457551,719,-34.5811658039444,4.37833382802776e-155,-0.186805372651868
"NESDA",65,23,42,NA,NA,21,56,40,992501,1906610,1499970,"NESDA/ASY_DescriptiveInfo.Rdata",-0.674074570778008,0.0188798194382274,64,-5.43456293118602,9.13833775378385e-07,-0.104895524578657
"NeuroIMAGE",388,180,208,NA,NA,7.72,28.59,16.53,1259250,2025730,1579145,"NeuroIMAGE/ASY_DescriptiveInfo.Rdata",-0.99745797626111,0.00390982038434322,382,-19.5206374055215,2.3237376899553e-59,-0.146811722366694
"NicolaMAS",532,242,290,497,16,70.3,90.06,78.08,912609,1884820,1376990,"NicolaMAS/ASY_DescriptiveInfo.Rdata",-0.822315950140127,0.00255851197118055,522,-18.8057023780047,1.2638949364546e-60,-0.116597392979537
"NicolaOATS",413,143,270,369,23,65,89,69,1052340,1882020,1425270,"NicolaOATS/ASY_DescriptiveInfo.Rdata",-0.956715352007922,0.00359914106761437,404,-19.2535250598662,4.38164054257538e-59,-0.134819513525617
"NORM_Moscow",54,54,0,NA,NA,16.07,27.62,22.94,1149026,1872418,1533725,"NORM_Moscow/ASY_DescriptiveInfo_nosex.Rdata",-0.901926206043754,0.0275830478543969,50,-6.44104144828866,4.49481069588819e-08,-0.132055300343237
