"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"ACPU",28,28,0,NA,NA,9,18,13,1371960,1831540,1602485,"ADHDs/ACPU/ASY_DescriptiveInfo_nosex.Rdata",-0.224232660107989,0.0379681534418353,26,-1.16514708007008,0.254538298347963,-0.0108117223420607
"ADHD-DUB1",41,32,9,32,6,18,49,20,1114260,1958970,1705070,"ADHDs/ADHD-DUB1/ASY_DescriptiveInfo.Rdata",0.463537019726586,0.0283957252391924,38,2.89478776037609,0.00625534442831372,0.0158573276546305
"ADHD WUE",57,27,30,52,3,24,61,41,1246860,1925240,1549455,"ADHDs/ADHD WUE/ASY_DescriptiveInfo.Rdata",-0.227123609131965,0.0197267801329339,51,-1.63781163718748,0.107617097891158,-0.00818588172497173
"ADHD_Rubia1",33,33,0,NA,NA,10,18,14,1304890,1886320,1570545,"ADHDs/ADHD_Rubia1/ASY_DescriptiveInfo_nosex.Rdata",-0.34326462836415,0.035297176751433,29,-1.88013780148673,0.0701686654364123,-0.0109922171839238
"ADHD200_KKI",65,41,28,61,8,8,13,10,1194100,1731530,1483570,"ADHDs/ADHD200_KKI/ASY_DescriptiveInfo.Rdata",1.29467562880062,0.0282783460293099,64,10.4380086198311,1.89605831111721e-15,0.0403079694401829
"ADHD200_NYU",111,55,56,107,3,7,18,12,954388,1865180,1417110,"ADHDs/ADHD200_NYU/ASY_DescriptiveInfo.Rdata",-0.321240051227814,0.010622197830873,98,-3.19629815267162,0.00187393342153326,-0.0106661694144035
"ADHD200_OHSU",63,31,39,NA,NA,7,13,10,1253320,1783890,1472580,"ADHDs/ADHD200_OHSU/ASY_DescriptiveInfo.Rdata",0.197064100978802,0.0164422117733434,61,1.55168428279215,0.125911006348474,0.0101747068599965
"ADHD200_Peking",143,84,59,141,2,8,15,12,1162580,1862900,1494940,"ADHDs/ADHD200_Peking/ASY_DescriptiveInfo.Rdata",0.0333670560523096,0.00746684089712537,133,0.386251598787796,0.699927548621038,0.00117018743880945
"ADHDKonrad",79,53,26,NA,NA,4,17,10,1176780,1771630,1486775,"ADHDs/ADHDKonrad/ASY_DescriptiveInfo.Rdata",0.178859774702312,0.0216169236064528,46,1.2262008372646,0.226363289955616,0.00409032554551043
"Bergen_adultADHD",43,16,27,36,5,21,41,29,1107430,1837570,1556160,"ADHDs/Bergen_adultADHD/ASY_DescriptiveInfo.Rdata",-0.627347864094878,0.0278321551463303,42,-4.11379505215433,0.000177416224062396,-0.0302855187282235
"Bergen_SVG",28,20,8,25,2,8,12,10,1232950,1822780,1462155,"ADHDs/Bergen_SVG/ASY_DescriptiveInfo.Rdata",-0.595227726298752,0.0420410008241925,27,-3.14964907447384,0.00396878367309794,-0.0188659440162178
"CAPS_UZH",36,21,15,NA,NA,8,18,12.5,1137280,1835190,1576350,"ADHDs/CAPS_UZH/ASY_DescriptiveInfo.Rdata",0.279087766737222,0.0305572056109172,33,1.62734734228455,0.113175509225996,0.0121665368756022
"DAT_london",31,31,0,NA,NA,13,19,16,1169200,1506950,1340190,"ADHDs/DAT_london/ASY_DescriptiveInfo_nosex.Rdata",-0.166951555907906,0.032707626161614,30,-0.929546923303063,0.360025453457477,-0.00853954771283728
"Dundee",23,10,13,NA,NA,10,18,13,1190680,1773720,1461230,"ADHDs/Dundee/ASY_DescriptiveInfo.Rdata",-0.765585009096473,0.0562200088294184,22,-3.67161672040052,0.0013388764084574,-0.0276925978911637
"Hartford_Olin",109,58,52,106,3,12,19,16,1018607,1736154,1375669,"ADHDs/Hartford_Olin/ASY_DescriptiveInfo.Rdata",-0.270385258545978,0.00959772309277303,107,-2.80992603251568,0.00589328613512176,-0.00872784116517048
"IMpACT_NL",141,59,82,121,15,19,63,32,1261830,1913790,1577095,"ADHDs/IMpACT_NL/ASY_DescriptiveInfo.Rdata",0.353292669485086,0.00775480186245218,136,4.13518467697999,6.17369675695414e-05,0.00896217379788378
"MGH_ADHD",69,29,40,63,6,18,59,31,1116080,1811500,1451765,"ADHDs/MGH_ADHD/ASY_DescriptiveInfo.Rdata",0.0102013793912588,0.0156258130323553,63,0.0816110351300701,0.935214752763783,-0.0011629646328847
"MTA",41,31,10,36,3,21,27,24,974013,1820500,1491000,"ADHDs/MTA/ASY_DescriptiveInfo.Rdata",-0.264905104421627,0.0258771839293579,39,-1.67540698755417,0.101855403428234,-0.00879651270576658
"NeuroImage_ADAM",78,54,24,67,11,12,23,16,1312270,1963260,1606255,"ADHDs/NeuroImage_ADAM/ASY_DescriptiveInfo.Rdata",-0.202153579006955,0.0132523770747099,76,-1.77389045656989,0.0800867697153645,-0.00812331774841186
"NeuroImage_NIJM",39,23,16,34,5,10,23,18,1298620,1965620,1632120,"ADHDs/NeuroImage_NIJM/ASY_DescriptiveInfo.Rdata",0.501893716709154,0.0296302276693701,37,3.09388065528405,0.00375005304472694,0.0130756211677947
"NICAP",81,47,34,69,11,9,11,10,1326550,1877490,1595970,"ADHDs/NICAP/ASY_DescriptiveInfo.Rdata",0.0808414194697495,0.0125408458443868,79,0.72306763732774,0.471773716881681,0.00186499005797552
"NICHE",80,67,13,69,11,7,16,10,1272060,1862389,1563165,"ADHDs/NICHE/ASY_DescriptiveInfo.Rdata",0.182838606298273,0.0133778286575862,75,1.59395001566398,0.11515312031912,0.00699787796577756
"NIH",304,205,99,NA,NA,4,18,10,1146550,1829489,1460903,"ADHDs/NIH/ASY_DescriptiveInfo.Rdata",-0.129387649797493,0.00489500282504883,205,-1.85706213346362,0.0647367784051562,-0.00603432792034081
"NYU ADHD",40,22,18,NA,NA,20,49,31,934852,1762720,1497460,"ADHDs/NYU ADHD/ASY_DescriptiveInfo.Rdata",-0.247093624964071,0.0257631907437236,39,-1.56275730038781,0.12618875774141,-0.0110344129759171
"OHSU",112,60,52,NA,NA,7,13,10,966984,1890000,1450000,"ADHDs/OHSU/ASY_DescriptiveInfo.Rdata",-0.161303546286061,0.00929366437635073,108,-1.68405846420072,0.0950585092827799,-0.00496969996268613
"UAB-ADHD",95,64,31,NA,NA,6,50,27,1004270,1972030,1448310,"ADHDs/UAB-ADHD/ASY_DescriptiveInfo.Rdata",0.00299711408141614,0.010989060344466,90,0.028590646133816,0.97725437567569,-0.00350500981044245
"UCHZ",39,21,18,NA,NA,9,53,15,1059950,1864990,1483240,"ADHDs/UCHZ/ASY_DescriptiveInfo.Rdata",-0.533453013405594,0.0292893861219424,38,-3.33141300095753,0.0019325419857527,-0.0167939328976293
"HUBIN_KASP",77,43,34,70,4,20,68.97,44.85,1321762,1992782,1560192,"Aldo/HUBIN_KASP/ASY_DescriptiveInfo.Rdata",-1.40432689211555,0.0264808934661261,74,-12.1618276378971,2.53604868185033e-19,-0.0434472085669487
"TOP15T",303,159,144,279,22,18.28,73.4,33.97,1199482,2065684,1613283,"Aldo/TOP15T/ASY_DescriptiveInfo.Rdata",-0.102073355310746,0.00335069828310732,299,-1.76796237497243,0.0780869757977221,-0.00522618435492968
"TOP3T_0",380,204,176,277,42,12.5,78,31.1,1080887,2023835,1546874,"Aldo/TOP3T_0/ASY_DescriptiveInfo.Rdata",-0.827193919152854,0.00355059494693579,377,-16.0824878919882,1.09972652357441e-44,-0.0374770925096256
"TOP3T_GE750",386,178,208,275,23,12.01,88,42,1190360,1981293,1545960,"Aldo/TOP3T_GE750/ASY_DescriptiveInfo.Rdata",-1.03787379117794,0.00399634026807021,384,-20.3645543155114,4.82093414964211e-63,-0.0344819765562211
"Anna",165,92,73,NA,NA,8,17,15,1211620,1999940,1549165,"Anna/ASY_DescriptiveInfo.Rdata",-0.221367590335193,0.00644340757877613,158,-2.79133910481668,0.00589665583248618,-0.00900190068042018
"AnneU",30,16,14,28,2,19,40,26.5,1070000,1790000,1425000,"AnneU/ASY_DescriptiveInfo.Rdata",-0.511091063392715,0.038986449570343,28,-2.7523096078234,0.0102657140136348,-0.0187102119611622
"BIG",2326,973,1353,1995,103,17.39,82.66,22.47,1076480,2086070,1610760,"BIG/ASY_DescriptiveInfo.Rdata",-0.146002633518335,0.000435066028625546,2322,-7.03696343416204,2.57573465108781e-12,-0.00596570717568631
"BILGIN",453,221,232,248,205,18.08,57.18,24.03,1111532,1835334,1396760,"BILGIN/ASY_DescriptiveInfo.Rdata",-0.234951523201341,0.00229375247573061,447,-4.97298640437256,9.41633055612467e-07,-0.00757316237790388
"CAMH_ASD",146,77,69,139,6,18,86,40,1123430,1833770,1471570,"CAMH_ASD/ASY_DescriptiveInfo.Rdata",-0.447678763136792,0.00769376319917373,142,-5.35345937873889,3.38701681921765e-07,-0.0151697021378553
"Christoph",85,44,41,NA,NA,21,75,35,1240000,1930000,1570000,"Christoph/ASY_DescriptiveInfo.Rdata",-0.165499795984032,0.0119258246027692,84,-1.52583272674769,0.130808093421785,-0.00814015892285823
"ClarissaBr",398,149,249,110,5,18,55,32,811432,1900000,1330000,"ClarissaBr/ASY_DescriptiveInfo.Rdata",0.430120222928142,0.00276582709641994,394,8.54847035661019,2.78189943359992e-16,0.0155765554705081
"Colm_UCSF",88,46,42,NA,NA,13,17,15,1230000,1810000,1560000,"Colm_UCSF/ASY_DescriptiveInfo.Rdata",-0.409047295113548,0.0127489393508218,84,-3.77122972243476,0.00030136008791224,-0.0136376820944114
"ClinG_sample",323,132,191,307,15,18,58,24,1062340,2081450,1581790,"Egle/ClinG_sample/ASY_DescriptiveInfo.Rdata",-0.621885561972793,0.00374097437647369,318,-11.1072312953625,1.93162741431746e-24,-0.0222714387986278
"HMS_sample",55,21,34,44,7,19,64,41,1155270,1921180,1525650,"Egle/HMS_sample/ASY_DescriptiveInfo.Rdata",-0.614852997826265,0.022018927860518,53,-4.51822833448477,3.52544692901181e-05,-0.0227962336744198
"EstherCOBRE",70,50,20,NA,NA,18,65,34.5,1070000,1920000,1505000,"EstherCOBRE/ASY_DescriptiveInfo.Rdata",-0.644121587456557,0.0182946410562694,65,-5.23286851375215,1.9123909974811e-06,-0.0215878879229673
"EstherMCIC",164,102,62,150,5,18,60,27,1290000,1990000,1615000,"EstherMCIC/ASY_DescriptiveInfo.Rdata",-0.30494150729943,0.0065405916339814,159,-3.85723886476424,0.000166264079087122,-0.0119224039801313
