"Dataset","N","Male","Female","Right","Left","AgeMin","AgeMax","AgeMed","ICVMin","ICVMax","ICVMed","File","yi","vi","df","t","p","asy"
"TOP3T_0",380,204,176,277,42,12.5,78,31.1,1080887,2023835,1546874,"Aldo/TOP3T_0/ASY_DescriptiveInfo.Rdata",-1.60914470640803,0.00610285463585235,375,-31.2024735236892,2.90439675920382e-106,-0.162123408010274
"TOP3T_GE750",386,178,208,275,23,12.01,88,42,1190360,1981293,1545960,"Aldo/TOP3T_GE750/ASY_DescriptiveInfo.Rdata",-1.58211170752132,0.00586338210296356,383,-31.0029311960851,1.84202185766107e-106,-0.181467275241238
"Anna",165,92,73,NA,NA,8,17,15,1211620,1999940,1549165,"Anna/ASY_DescriptiveInfo.Rdata",-1.4454522070177,0.0128595348514853,158,-18.2264588211973,1.09466520373968e-40,-0.15846132267062
"AnneU",30,16,14,28,2,19,40,26.5,1070000,1790000,1425000,"AnneU/ASY_DescriptiveInfo.Rdata",-1.34499452104805,0.068018040386594,27,-7.11704203487512,1.18488309004208e-07,-0.13468689076425
"BIG",2326,973,1353,1995,103,17.39,82.66,22.47,1076480,2086070,1610760,"BIG/ASY_DescriptiveInfo.Rdata",-1.59841712465397,0.000985917165451746,2309,-76.8238580984717,0,-0.167648668444773
"BILGIN",453,221,232,248,205,18.08,57.18,24.03,1111532,1835334,1396760,"BILGIN/ASY_DescriptiveInfo.Rdata",-1.6412732176273,0.00521530863877854,449,-34.8166626589239,1.22525078426763e-129,-0.159312802843147
"CAMH_ASD",146,77,69,139,6,18,86,40,1123430,1833770,1471570,"CAMH_ASD/ASY_DescriptiveInfo.Rdata",-1.69810677547684,0.0168398848997254,144,-20.4479133417924,1.99442350368175e-44,-0.174194804622148
"Christoph",85,44,41,NA,NA,21,75,35,1240000,1930000,1570000,"Christoph/ASY_DescriptiveInfo.Rdata",-1.27700569253506,0.0218719490287165,82,-11.6340755420298,4.85469300242202e-19,-0.152860942830471
"ClarissaBr",398,149,249,110,5,18,55,32,811432,1900000,1330000,"ClarissaBr/ASY_DescriptiveInfo.Rdata",-1.63396577810007,0.00608052625521114,383,-32.0190593081188,2.45876512297025e-110,-0.166951984285173
"Colm_UCSF",88,46,42,NA,NA,13,17,15,1230000,1810000,1560000,"Colm_UCSF/ASY_DescriptiveInfo.Rdata",-1.9750001224121,0.0343059621135337,85,-18.3153976638071,2.99238701684847e-31,-0.178447185866198
"ClinG_sample",323,132,191,307,15,18,58,24,1062340,2081450,1581790,"Egle/ClinG_sample/ASY_DescriptiveInfo.Rdata",-1.82434240875524,0.00827364165276846,321,-32.7366541089845,2.57235845087492e-104,-0.177730811852186
"HMS_sample",55,21,34,44,7,19,64,41,1155270,1921180,1525650,"Egle/HMS_sample/ASY_DescriptiveInfo.Rdata",-2.29789746591785,0.0686823845648272,52,-16.7289460661812,1.40836545836822e-22,-0.190679727894643
"EstherCOBRE",70,50,20,NA,NA,18,65,34.5,1070000,1920000,1505000,"EstherCOBRE/ASY_DescriptiveInfo.Rdata",-2.03130992606678,0.0464107576949804,65,-16.5024398510847,6.26086855770234e-25,-0.189297125992611
"EstherMCIC",164,102,62,150,5,18,60,27,1290000,1990000,1615000,"EstherMCIC/ASY_DescriptiveInfo.Rdata",-1.50563123348434,0.0130089189367182,163,-19.2814876875189,6.61109738728522e-44,-0.155706780745326
"FIDMAG",117,55,62,NA,NA,21,63,41,1211550,1850590,1509640,"FIDMAG/ASY_DescriptiveInfo.Rdata",-1.72537725414344,0.0212689173893828,116,-18.6628084780003,9.86727339377789e-37,-0.161657899834954
"GEB",674,305,374,616,26,16.92,24.08,20.33,861850,1597510,1129565,"GEB/ASY_DescriptiveInfo.Rdata",-1.6293950298533,0.00344299420363213,675,-42.3642707761858,2.67270444608702e-192,-0.15801417270356
"GloriaBPSydney",100,47,53,91,8,14,30,22,995969,1784914,1360040,"GloriaBPSydney/ASY_DescriptiveInfo.Rdata",-1.48658628109479,0.0210496938556963,99,-14.8658628109479,5.76673775049719e-27,-0.156016028315972
"JPCapeTown",26,10,16,NA,NA,19,56,29,1333950,1885170,1577910,"JPCapeTown/ASY_DescriptiveInfo.Rdata",-1.28062543297645,0.0728000299917226,24,-6.40312716488227,1.27535545230396e-06,-0.14017744205584
"Malt",44,18,26,NA,NA,20,50,27.5,970748,1648073,1307202,"Malt/ASY_DescriptiveInfo.Rdata",-1.36625778106103,0.044961166561742,42,-8.95915140765696,2.68458254201827e-11,-0.146553568699421
"MatthewSacchet",59,23,36,49,9,18.85,60.53,35.73,1060000,1710000,1430000,"MatthewSacchet/ASY_DescriptiveInfo.Rdata",-1.41680097899798,0.0378049529631097,52,-10.3144668183455,3.52945592353643e-14,-0.151319470946846
"MDD_Ilya",74,31,43,NA,NA,20,64,40.5,1300000,1930000,1570000,"MDD_Ilya/ASY_DescriptiveInfo.Rdata",-1.5391737372918,0.0303406652331167,71,-13.0603222447593,1.47714886917424e-20,-0.176478828178448
"MichelleLBC",636,336,300,593,38,71.04,74.22,72.69,1059294,1812082,1433641,"MichelleLBC/ASY_DescriptiveInfo.Rdata",-1.52574077259024,0.0034293858202411,630,-38.3261708907378,8.79988960310309e-167,-0.158744067733739
"ASY_results_FOR2107",425,160,265,403,22,18,65,27,1150870,1948960,1544530,"Muenster/ASY_results_FOR2107/ASY_DescriptiveInfo.Rdata",-1.66551650519744,0.00583611886196222,408,-33.6829867840695,6.86919442833691e-120,-0.164562790595487
"ASY_results_MuensterCohort",739,323,416,725,14,17,65,32,930805,2015100,1432380,"Muenster/ASY_results_MuensterCohort/ASY_DescriptiveInfo.Rdata",-0.377112727699709,0.00153453725601226,697,-9.96320122031037,5.97046055081825e-22,-0.0402302669704898
"NESDA",65,23,42,NA,NA,21,56,40,992501,1906610,1499970,"NESDA/ASY_DescriptiveInfo.Rdata",-1.21149375835372,0.0270915400510158,63,-9.69195006682974,4.18570359869247e-14,-0.108422624845487
"NeuroIMAGE",388,180,208,NA,NA,7.72,28.59,16.53,1259250,2025730,1579145,"NeuroIMAGE/ASY_DescriptiveInfo.Rdata",-1.57231352422079,0.00586898926305458,380,-30.6903356258698,6.55023677998526e-105,-0.167938853362068
"NicolaMAS",532,242,290,497,16,70.3,90.06,78.08,912609,1884820,1376990,"NicolaMAS/ASY_DescriptiveInfo.Rdata",-1.33765956211724,0.00364358952319585,519,-30.503331197499,7.82307187308062e-118,-0.148727653097081
"NicolaOATS",413,143,270,369,23,65,89,69,1052340,1882020,1425270,"NicolaOATS/ASY_DescriptiveInfo.Rdata",-1.69307956756171,0.00599324928829429,405,-34.1146080055239,3.70904511008535e-121,-0.172046819439363
"NORM_Moscow",54,54,0,NA,NA,16.07,27.62,22.94,1149026,1872418,1533725,"NORM_Moscow/ASY_DescriptiveInfo_nosex.Rdata",-1.60128697358827,0.0430577355828632,52,-11.6575451319961,4.01113652154514e-16,-0.169834547627493
"NUIG",83,48,35,69,5,18,58,36,1270000,1960000,1570000,"NUIG/ASY_DescriptiveInfo.Rdata",-1.47296913086594,0.0234249329240672,88,-13.8959629886911,6.5364686558943e-24,-0.172674781866966
"01_Cheng_1.5T",38,11,27,NA,NA,18,49,30.5,1123950,1641540,1367960,"OCD/01_Cheng_1.5T/ASY_DescriptiveInfo.Rdata",-1.49510195150839,0.0784320341741516,26,-7.76877762752372,3.05207309704352e-08,-0.117373147511526
"01_Cheng_3T",93,27,66,NA,NA,22,39,25,933842,1753880,1307235,"OCD/01_Cheng_3T/ASY_DescriptiveInfo.Rdata",-1.46522452745614,0.0276458861057271,74,-12.6892166302507,2.994581285928e-20,-0.151933214814047
"02_Heuvel_1.5T",49,19,30,44,5,21,53,29,1162690,1843920,1478330,"OCD/02_Heuvel_1.5T/ASY_DescriptiveInfo.Rdata",-1.6277188980066,0.0581183601365978,39,-10.2945982164003,1.11730867742537e-12,-0.144235227194827
"02_Heuvel_3T",36,17,19,29,5,21.51,64.02,39.55,1271150,1780840,1567660,"OCD/02_Heuvel_3T/ASY_DescriptiveInfo.Rdata",-1.92943241200828,0.0986674040087602,28,-10.3903115228916,4.10579088262995e-11,-0.188772618596404
"03_Huyser",23,9,14,21,2,8.67,16.83,14.42,1210000,1600000,1400000,"OCD/03_Huyser/ASY_DescriptiveInfo.Rdata",-1.24563111299817,0.0887899217417265,19,-5.57063168710526,2.25922778318565e-05,-0.117909445199603
"04_Mataix_Cols",33,21,12,17,2,21,63,32,1200000,1970000,1450000,"OCD/04_Mataix_Cols/ASY_DescriptiveInfo.Rdata",-1.33074883070524,0.0785602593838202,23,-6.5193112220664,1.18656852780773e-06,-0.11331801272306
"OXUK",35,16,19,31,4,13.7,18.88,16.27,1370000,1960000,1640000,"OXUK/ASY_DescriptiveInfo.Rdata",-1.45002541508337,0.0603319662409954,33,-8.45502844165419,9.06082654364632e-10,-0.195266944135319
"GRADUAL",449,207,242,NA,NA,17,27,20,897723,1833040,1432528,"QiuOld/GRADUAL/ASY_DescriptiveInfo.Rdata",-1.48951829373711,0.00475074858938909,443,-31.3860980027084,1.14538709653454e-114,-0.156932637885277
"OLDERS",193,58,135,NA,NA,30,80,60,1052606,1787736,1393392,"QiuOld/OLDERS/ASY_DescriptiveInfo.Rdata",-1.49782577367614,0.0109934768090377,192,-20.8084606667502,4.27958565243232e-51,-0.147351807323476
"QTIM",1040,366,674,NA,NA,15.4,30.11,22.04,1140000,2010000,1470000,"QTIM/ASY_DescriptiveInfo.Rdata",-1.67281970630247,0.00231803177284729,1034,-53.8169784708941,4.48356364139923e-302,-0.176991435885384
"Quinn",54,23,31,NA,NA,7,24,17,1280000,1880000,1570000,"Quinn/ASY_DescriptiveInfo.Rdata",-1.54217250208317,0.0429244708449164,50,-11.0133145480938,5.65730125336845e-15,-0.192268965795641
"SaoPaulo1",69,45,24,NA,NA,17,43,27,787079,1316860,1045415,"SaoPaulo1/ASY_DescriptiveInfo.Rdata",-1.25812869516446,0.0259629551709871,68,-10.4508018418751,8.73662603447368e-16,-0.146039439236627
"SaoPaulo3",85,45,40,NA,NA,18,50,29,1014957,1860720,1465983,"SaoPaulo3/ASY_DescriptiveInfo.Rdata",-1.4417063525877,0.0242768881374508,83,-13.2134569812637,4.08277284222144e-22,-0.166266857099755
"SaudEPIGEN",68,39,29,63,5,18.35,54.11,33.44,920698,2020000,1560000,"SaudEPIGEN/ASY_DescriptiveInfo.Rdata",-1.53239848545143,0.0324495904344316,66,-12.543222190503,3.92184765534976e-19,-0.150379197439899
"SHIP-2",448,250,198,408,22,31,89,57,1215740,2036700,1573160,"SHIP/SHIP-2/ASY_DescriptiveInfo.Rdata",-1.5216501886212,0.00199418636623426,1081,-50.0528089006649,9.12026767017789e-284,-0.162727764689611
"SHIP-TREND-0",937,528,409,855,36,21,81,51,1166230,2047120,1596805,"SHIP/SHIP-TREND-0/ASY_DescriptiveInfo.Rdata",-1.56716659943515,0.00112355298799423,1982,-69.7873205619308,0,-0.162784006390524
"StenerEOP",47,20,27,NA,NA,12.01,18.78,16.13,1288205,1880424,1531958,"StenerEOP/ASY_DescriptiveInfo.Rdata",-1.68719371699207,0.0538513626517503,44,-11.3180395272144,1.28104844439705e-14,-0.165626288639976
"UMCG_sample_groenewold",23,6,17,NA,NA,24,66,44,1207950,1816640,1471080,"UMCG_sample_groenewold/ASY_DescriptiveInfo.Rdata",-0.93836029352177,0.0720130010114566,19,-4.19647480740267,0.000489235231463251,-0.136822016733508
"1.5T_Adults_Lateralization",20,14,6,NA,NA,18,38,24.5,1084040,1685950,1424395,"Venkat/1.5T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",-1.93145928961517,0.150803552301072,18,-8.4190358569954,1.17559578966466e-07,-0.173979611611977
"3T_Adults_Lateralization",170,108,62,NA,NA,18,45,26,995985,1710000,1410000,"Venkat/3T_Adults_Lateralization/ASY_DescriptiveInfo.Rdata",-2.03601768062972,0.0188508220731191,162,-25.9941336328296,1.10485281812448e-59,-0.188091135619695
"3T_Child_Adolescent_Lateralization",14,7,7,NA,NA,10,18,14,1140000,1670000,1340000,"Venkat/3T_Child_Adolescent_Lateralization/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Cousijn",40,25,15,37,3,17.66,26.04,21.68,979900,1884780,1481670,"Vermont/Cousijn/ASY_DescriptiveInfo.Rdata",-1.60602273592012,0.0572413628536543,39,-10.1573796390454,1.64132134156682e-12,-0.16694656662628
"DStein",63,50,13,NA,NA,3,53,25,1170000,1860000,1600000,"Vermont/DStein/ASY_DescriptiveInfo.Rdata",-1.57007708903082,0.0372095172124958,59,-12.1617648361564,1.02197898660895e-17,-0.156077077231363
"EStein",230,113,117,NA,NA,18,55,29.5,856579,1829470,1409095,"Vermont/EStein/ASY_DescriptiveInfo.Rdata",-1.41300945670411,0.00876446430862989,227,-21.3359749071757,3.70333331057475e-56,-0.155845531355364
"Foxe",22,15,4,NA,NA,20,55,40,875116,1410000,1285000,"Vermont/Foxe/ASY_DescriptiveInfo.Rdata",-1.57506306064211,0.112020591124982,19,-7.04389614488927,1.05129444667887e-06,-0.163753706060968
"Garavan",15,11,4,NA,NA,19,33,22,1230000,1700000,1470000,"Vermont/Garavan/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"London",101,45,56,99,2,18,54,33,1317580,1897910,1578800,"Vermont/London/ASY_DescriptiveInfo.Rdata",-1.2141948627369,0.0179086039417355,96,-11.9584325467671,1.00887344855785e-20,-0.133572854582039
"Luijten",43,27,16,NA,NA,18,28,22,1267940,1884160,1558980,"Vermont/Luijten/ASY_DescriptiveInfo.Rdata",-1.79525092923241,0.0705800797149975,36,-10.9200850848179,5.61870682405232e-13,-0.188718296172269
"Momenan",140,73,67,128,12,21,55,29,880047,1870000,1380000,"Vermont/Momenan/ASY_DescriptiveInfo.Rdata",-1.73437236873544,0.0184119393876212,135,-20.2260836996905,1.08734676700557e-42,-0.186216543670652
"Orr",14,13,1,NA,NA,14,19,16,1459160,1816790,1654990,"Vermont/Orr/ASY_DescriptiveInfo.Rdata",NA,NA,NA,NA,NA,NA
"Ozlem",22,12,11,20,1,17,23,20,1002660,1603610,1363665,"Vermont/Ozlem/ASY_DescriptiveInfo.Rdata",-1.27768475373303,0.0789669202156919,22,-6.12756081880891,3.6229324519841e-06,-0.134112458745851
"Paulus",31,18,13,NA,NA,18,55,37,1205720,1710840,1460350,"Vermont/Paulus/ASY_DescriptiveInfo.Rdata",-1.52138004416522,0.0743896075652443,28,-8.19288227211528,6.43472753491445e-09,-0.169400666186816
"Schmaal",18,18,0,NA,NA,29,56,43,1443460,1837480,1652215,"Vermont/Schmaal/ASY_DescriptiveInfo_nosex.Rdata",-1.11548023609428,0.0954204752093218,16,-4.59924283670563,0.00029622507254102,-0.131814151231384
"Sinha",131,86,45,115,15,19,50,27,844969,1350000,1090000,"Vermont/Sinha/ASY_DescriptiveInfo.Rdata",-1.73847326935584,0.0200891572330591,124,-19.4367220367298,1.88300718049548e-39,-0.178688450131486
"Sjoerds",20,14,6,17,3,27,68,49.5,1260000,1850000,1565000,"Vermont/Sjoerds/ASY_DescriptiveInfo.Rdata",-1.08153398801641,0.105657192241156,14,-4.18876312394484,0.000910216782342607,-0.094638222812332
"VanHolst",24,24,0,NA,NA,21,53,38.5,1295890,2013820,1674265,"Vermont/VanHolst/ASY_DescriptiveInfo_nosex.Rdata",-0.944546668059937,0.0602535085029818,23,-4.62731474998569,0.00011783931734522,-0.114129029937916
"Yucel",179,116,66,NA,NA,18,55,19,1290000,1990000,1590000,"Vermont/Yucel/ASY_DescriptiveInfo.Rdata",-1.71548186152998,0.0140422670944272,175,-22.7584386774215,3.52197437176821e-54,-0.175063869852148
"Kwon_3T",89,54,35,NA,NA,18,48,25,1190000,1920000,1570000,"YunOCD/Kwon_3T/ASY_DescriptiveInfo.Rdata",-1.64704991217009,0.0270849046734455,86,-15.3626588501671,2.20847929721208e-26,-0.154993978066623
"KwonNMC_15T",103,57,46,NA,NA,18,36,24,1200000,1830000,1550000,"YunOCD/KwonNMC_15T/ASY_DescriptiveInfo.Rdata",-1.64596059550237,0.0235459314097326,99,-16.4596059550237,4.28338326635834e-30,-0.151923428693469
"KwonSNU_15T",45,29,16,NA,NA,18,42,24,1250000,1920000,1560000,"YunOCD/KwonSNU_15T/ASY_DescriptiveInfo.Rdata",-1.55846588619661,0.0503274536186204,43,-10.3376931861658,3.11992515189747e-13,-0.165209466902526
